bus0,bus1,voltage,s_nom,r,x,b,length,type
way/171277691-220,way/171277174-220,220,491.556,1.472702,7.388054,9.64e-05,24545.03,Al/St 240/40 2-bundle 220.0
way/144926472-220,way/171277691-220,220,491.556,0.400032,2.006827,2.62e-05,6667.2,Al/St 240/40 2-bundle 220.0
ES322-220,ES319-220,220,983.112,0.982877,4.930765,0.00025732,32762.56,Al/St 240/40 2-bundle 220.0
ES322-220,way/171419975-220,220,983.112,0.234633,1.177076,6.14e-05,7821.1,Al/St 240/40 2-bundle 220.0
way/171419971-220,ES322-220,220,983.112,0.065684,0.329517,1.72e-05,2189.48,Al/St 240/40 2-bundle 220.0
way/28648202-220,way/171419971-220,220,491.556,0.717425,3.599084,4.7e-05,11957.09,Al/St 240/40 2-bundle 220.0
way/171419971-220,ES306-220,220,491.556,4.608369,23.118651,0.00030162,76806.15,Al/St 240/40 2-bundle 220.0
ES306-220,ES296-220,220,491.556,0.653202,3.276897,4.28e-05,10886.7,Al/St 240/40 2-bundle 220.0
relation/17319555-220,ES306-220,220,983.112,0.184467,0.925408,4.83e-05,6148.89,Al/St 240/40 2-bundle 220.0
ES291-220,way/171442816-220,220,983.112,0.045201,0.22676,1.18e-05,1506.71,Al/St 240/40 2-bundle 220.0
way/144915428-220,ES344-220,220,983.112,0.211681,1.061934,5.54e-05,7056.04,Al/St 240/40 2-bundle 220.0
way/171419971-220,way/171256169-220,220,983.112,1.039539,5.215019,0.00027215,34651.29,Al/St 240/40 2-bundle 220.0
way/171256169-220,ES323-220,220,983.112,0.943385,4.73265,0.00024698,31446.18,Al/St 240/40 2-bundle 220.0
ES324-220,way/28648202-220,220,491.556,0.622124,3.120988,4.07e-05,10368.73,Al/St 240/40 2-bundle 220.0
ES324-220,way/171537720-220,220,983.112,0.243528,1.221697,6.38e-05,8117.59,Al/St 240/40 2-bundle 220.0
ES287-220,way/1259647174-220,220,983.112,0.046211,0.231826,1.21e-05,1540.37,Al/St 240/40 2-bundle 220.0
way/171556372-220,way/261594435-220,220,491.556,0.909769,4.564006,5.95e-05,15162.81,Al/St 240/40 2-bundle 220.0
ES338-220,way/171557472-220,220,983.112,0.240938,1.208706,6.31e-05,8031.27,Al/St 240/40 2-bundle 220.0
ES338-220,ES328-220,220,491.556,1.531448,7.682763,0.00010023,25524.13,Al/St 240/40 2-bundle 220.0
way/171558297-220,ES294-220,220,983.112,0.182412,0.915102,4.78e-05,6080.41,Al/St 240/40 2-bundle 220.0
ES294-220,ES272-220,220,983.112,1.22771,6.159012,0.00032141,40923.67,Al/St 240/40 2-bundle 220.0
ES272-220,way/170671537-220,220,983.112,0.859871,4.313688,0.00022511,28662.38,Al/St 240/40 2-bundle 220.0
way/171560239-220,ES294-220,220,983.112,1.127394,5.655758,0.00029515,37579.79,Al/St 240/40 2-bundle 220.0
way/171560239-220,ES310-220,220,491.556,0.147544,0.740177,9.66e-06,2459.06,Al/St 240/40 2-bundle 220.0
ES310-220,way/171560239-220,220,491.556,0.147677,0.740848,9.67e-06,2461.29,Al/St 240/40 2-bundle 220.0
way/171560239-220,way/171560231-220,220,491.556,1.940861,9.736655,0.00012703,32347.69,Al/St 240/40 2-bundle 220.0
way/60351390-220,ES289-220,220,983.112,0.238736,1.197656,6.25e-05,7957.85,Al/St 240/40 2-bundle 220.0
way/47911346-220,way/144327157-220,220,983.112,0.535992,2.688895,0.00014032,17866.41,Al/St 240/40 2-bundle 220.0
way/47911346-220,way/144327157-220,220,983.112,0.553447,2.776459,0.00014489,18448.23,Al/St 240/40 2-bundle 220.0
way/173190939-220,way/173191596-220,220,491.556,0.179646,0.901224,1.18e-05,2994.1,Al/St 240/40 2-bundle 220.0
ES227-220,ES231-220,220,983.112,0.301209,1.511065,7.89e-05,10040.3,Al/St 240/40 2-bundle 220.0
way/1252105002-220,way/677413570-220,220,491.556,0.590199,2.960832,3.86e-05,9836.65,Al/St 240/40 2-bundle 220.0
ES237-220,ES235-220,220,983.112,0.099228,0.497792,2.6e-05,3307.59,Al/St 240/40 2-bundle 220.0
relation/16809528-220,ES174-220,220,983.112,0.231307,1.16039,6.06e-05,7710.23,Al/St 240/40 2-bundle 220.0
relation/16809528-220,ES174-220,220,983.112,0.234207,1.174937,6.13e-05,7806.89,Al/St 240/40 2-bundle 220.0
ES174-220,ES172-220,220,983.112,0.353757,1.774679,9.26e-05,11791.89,Al/St 240/40 2-bundle 220.0
way/165580300-400,relation/16809528-400,400,3574.953,0.169769,1.392103,9.81e-05,11317.91,Al/St 240/40 4-bundle 380.0
way/1032009185-220,ES364-220,220,491.556,0.756536,3.795288,4.95e-05,12608.93,Al/St 240/40 2-bundle 220.0
way/124121964-220,ES172-220,220,983.112,0.377255,1.892565,9.88e-05,12575.18,Al/St 240/40 2-bundle 220.0
way/165580300-220,way/180545587-220,220,983.112,0.398628,1.999782,0.00010436,13287.59,Al/St 240/40 2-bundle 220.0
way/180545587-220,way/124121964-220,220,983.112,0.344237,1.726923,9.01e-05,11474.57,Al/St 240/40 2-bundle 220.0
way/178294745-400,ES133-400,400,3574.953,0.146444,1.200844,8.47e-05,9762.96,Al/St 240/40 4-bundle 380.0
way/104020696-400,ES143-400,400,1787.476,0.166736,1.367234,2.41e-05,5557.86,Al/St 240/40 4-bundle 380.0
way/104020696-400,relation/10295969-400,400,3574.953,0.364981,2.992845,0.00021098,24332.07,Al/St 240/40 4-bundle 380.0
way/1252514183-220,way/169882239-220,220,491.556,2.117675,10.623672,0.0001386,35294.59,Al/St 240/40 2-bundle 220.0
way/169882239-220,way/190289523-220,220,491.556,4.529794,22.724465,0.00029647,75496.56,Al/St 240/40 2-bundle 220.0
way/170156685-220,way/60340351-220,220,491.556,0.430481,2.159582,2.82e-05,7174.69,Al/St 240/40 2-bundle 220.0
way/1277630152-220,ES264-220,220,491.556,2.913101,14.614059,0.00019066,48551.69,Al/St 240/40 2-bundle 220.0
way/56379810-220,ES264-220,220,983.112,0.077184,0.387208,2.02e-05,2572.81,Al/St 240/40 2-bundle 220.0
ES250-400,way/1277630152-400,400,3574.953,0.710883,5.829238,0.00041093,47392.18,Al/St 240/40 4-bundle 380.0
way/181652542-400,ES250-400,400,3574.953,0.026345,0.21603,1.52e-05,1756.34,Al/St 240/40 4-bundle 380.0
way/181664117-400,way/170424447-400,400,3574.953,0.477469,3.915245,0.000276,31831.26,Al/St 240/40 4-bundle 380.0
way/181664117-220,ES341-220,220,491.556,2.939158,14.744777,0.00019237,48985.97,Al/St 240/40 2-bundle 220.0
way/691036111-400,ES384-400,400,7149.906,0.029259,0.239927,6.77e-05,3901.26,Al/St 240/40 4-bundle 380.0
way/1262722032-220,way/1262731213-220,220,491.556,0.482459,2.420335,3.16e-05,8040.98,Al/St 240/40 2-bundle 220.0
way/1262731213-400,way/97286424-400,400,3574.953,0.434666,3.564263,0.00025126,28977.75,Al/St 240/40 4-bundle 380.0
ES381-220,ES382-220,220,983.112,0.747346,3.749185,0.00019565,24911.53,Al/St 240/40 2-bundle 220.0
ES384-400,way/1262731213-400,400,3574.953,0.439278,3.602078,0.00025393,29285.19,Al/St 240/40 4-bundle 380.0
way/90829734-400,ES114-400,400,3574.953,0.026342,0.216,1.52e-05,1756.1,Al/St 240/40 4-bundle 380.0
way/181906370-220,ES124-220,220,491.556,0.265573,1.332289,1.74e-05,4426.21,Al/St 240/40 2-bundle 220.0
ES124-220,way/1267909080-220,220,983.112,0.09879,0.495596,2.59e-05,3293.0,Al/St 240/40 2-bundle 220.0
way/181906370-220,ES121-220,220,983.112,0.130222,0.653283,3.41e-05,4340.75,Al/St 240/40 2-bundle 220.0
way/181906370-220,ES124-220,220,491.556,0.261393,1.311322,1.71e-05,4356.55,Al/St 240/40 2-bundle 220.0
way/49252090-220,way/181917947-220,220,491.556,0.598592,3.002939,3.92e-05,9976.54,Al/St 240/40 2-bundle 220.0
ES69-220,way/49258709-220,220,983.112,0.142086,0.712797,3.72e-05,4736.19,Al/St 240/40 2-bundle 220.0
way/103190094-220,way/196202213-220,220,491.556,3.773474,18.930263,0.00024697,62891.24,Al/St 240/40 2-bundle 220.0
way/49258709-220,ES72-220,220,491.556,2.127496,10.672936,0.00013924,35458.26,Al/St 240/40 2-bundle 220.0
way/196202210-220,way/103190094-220,220,491.556,3.287461,16.492094,0.00021516,54791.01,Al/St 240/40 2-bundle 220.0
ES339-220,ES337-220,220,491.556,1.272034,6.381372,8.33e-05,21200.57,Al/St 240/40 2-bundle 220.0
ES341-220,way/182253930-220,220,983.112,0.506945,2.543176,0.00013272,16898.18,Al/St 240/40 2-bundle 220.0
way/182253927-220,ES345-220,220,491.556,0.799588,4.011267,5.23e-05,13326.47,Al/St 240/40 2-bundle 220.0
way/182253930-220,ES345-220,220,491.556,0.300195,1.505978,1.97e-05,5003.25,Al/St 240/40 2-bundle 220.0
way/97851756-220,ES377-220,220,491.556,0.180871,0.907368,1.18e-05,3014.51,Al/St 240/40 2-bundle 220.0
way/913515391-220,ES375-220,220,983.112,2.103056,10.55033,0.00055058,70101.86,Al/St 240/40 2-bundle 220.0
way/182260861-220,way/182261552-220,220,491.556,2.983932,14.969392,0.0001953,49732.2,Al/St 240/40 2-bundle 220.0
ES67-220,way/144297438-220,220,491.556,0.343134,1.721389,2.25e-05,5718.9,Al/St 240/40 2-bundle 220.0
ES117-220,ES103-220,220,491.556,1.178467,5.911974,7.71e-05,19641.11,Al/St 240/40 2-bundle 220.0
way/187189721-220,ES118-220,220,491.556,0.122688,0.615485,8.03e-06,2044.8,Al/St 240/40 2-bundle 220.0
way/187645709-400,way/169883205-400,400,1787.476,0.963639,7.90184,0.00013926,32121.3,Al/St 240/40 4-bundle 380.0
way/104730022-220,ES103-220,220,983.112,0.102503,0.514225,2.68e-05,3416.78,Al/St 240/40 2-bundle 220.0
way/101078312-220,ES99-220,220,491.556,1.189147,5.965555,7.78e-05,19819.12,Al/St 240/40 2-bundle 220.0
way/419408372-220,way/1245390527-220,220,983.112,0.44036,2.209141,0.00011529,14678.68,Al/St 240/40 2-bundle 220.0
way/1245390527-220,way/103511952-220,220,983.112,0.960951,4.820772,0.00025158,32031.71,Al/St 240/40 2-bundle 220.0
way/169883205-400,ES1-400,400,1787.476,0.476262,3.905348,6.88e-05,15875.4,Al/St 240/40 4-bundle 380.0
ES1-400,way/187645709-400,400,1787.476,1.3639,11.183982,0.0001971,45463.34,Al/St 240/40 4-bundle 380.0
way/143483652-220,ES104-220,220,491.556,0.149809,0.751543,9.8e-06,2496.82,Al/St 240/40 2-bundle 220.0
ES29-400,ES25-400,400,1787.476,1.147491,9.409429,0.00016583,38249.71,Al/St 240/40 4-bundle 380.0
ES29-400,way/189184531-400,400,3574.953,0.146472,1.201069,8.47e-05,9764.79,Al/St 240/40 4-bundle 380.0
ES30-400,way/43842955-400,400,1787.476,0.466109,3.822095,6.74e-05,15536.97,Al/St 240/40 4-bundle 380.0
way/1243143644-220,way/194699926-220,220,491.556,2.024425,10.155866,0.0001325,33740.42,Al/St 240/40 2-bundle 220.0
way/43842955-220,ES13-220,220,983.112,0.172732,0.866538,4.52e-05,5757.73,Al/St 240/40 2-bundle 220.0
way/190110739-220,way/731605861-220,220,983.112,0.121758,0.610818,3.19e-05,4058.59,Al/St 240/40 2-bundle 220.0
way/43842955-220,ES18-220,220,491.556,0.105473,0.529122,6.9e-06,1757.88,Al/St 240/40 2-bundle 220.0
ES18-220,ES3-220,220,491.556,1.946338,9.764127,0.00012739,32438.96,Al/St 240/40 2-bundle 220.0
way/51247251-400,ES196-400,400,3574.953,0.03824,0.31357,2.21e-05,2549.35,Al/St 240/40 4-bundle 380.0
way/1252514183-220,ES100-220,220,491.556,1.459469,7.321668,9.55e-05,24324.48,Al/St 240/40 2-bundle 220.0
way/75619319-220,way/124121964-220,220,983.112,0.357128,1.791594,9.35e-05,11904.28,Al/St 240/40 2-bundle 220.0
way/387673197-220,ES100-220,220,983.112,0.14147,0.709708,3.7e-05,4715.67,Al/St 240/40 2-bundle 220.0
ES100-220,way/1255236015-220,220,491.556,3.063452,15.368317,0.0002005,51057.53,Al/St 240/40 2-bundle 220.0
way/1252514183-220,way/196076112-220,220,491.556,1.077586,5.405891,7.05e-05,17959.77,Al/St 240/40 2-bundle 220.0
way/75619319-220,way/190249507-220,220,983.112,0.646198,3.241761,0.00016917,21539.94,Al/St 240/40 2-bundle 220.0
way/190249315-220,ES108-220,220,983.112,2.484258,12.462693,0.00065038,82808.59,Al/St 240/40 2-bundle 220.0
way/190249507-220,way/190249315-220,220,983.112,0.682078,3.421756,0.00017857,22735.92,Al/St 240/40 2-bundle 220.0
way/179492338-220,way/169523046-220,220,983.112,0.875343,4.391306,0.00022916,29178.11,Al/St 240/40 2-bundle 220.0
way/190289523-220,way/1154224087-220,220,491.556,2.873379,14.414785,0.00018806,47889.65,Al/St 240/40 2-bundle 220.0
way/190289523-220,way/190289516-220,220,491.556,0.590143,2.960552,3.86e-05,9835.72,Al/St 240/40 2-bundle 220.0
ES379-220,ES381-220,220,983.112,1.560259,7.8273,0.00040847,52008.64,Al/St 240/40 2-bundle 220.0
way/44633677-220,ES379-220,220,491.556,1.841774,9.239565,0.00012054,30696.23,Al/St 240/40 2-bundle 220.0
way/144487932-220,way/191210664-220,220,491.556,0.998705,5.010169,6.54e-05,16645.08,Al/St 240/40 2-bundle 220.0
way/1002151700-220,way/191053032-220,220,491.556,1.838885,9.225072,0.00012035,30648.08,Al/St 240/40 2-bundle 220.0
ES65-220,way/191485195-220,220,491.556,1.68124,8.434219,0.00011004,28020.66,Al/St 240/40 2-bundle 220.0
way/104025895-220,ES65-220,220,491.556,0.089983,0.451416,5.89e-06,1499.72,Al/St 240/40 2-bundle 220.0
way/118641117-220,way/118057369-220,220,491.556,3.082195,15.462343,0.00020173,51369.91,Al/St 240/40 2-bundle 220.0
way/194360413-220,ES51-220,220,491.556,1.762489,8.841818,0.00011535,29374.81,Al/St 240/40 2-bundle 220.0
way/51822825-220,ES51-220,220,983.112,0.072194,0.362171,1.89e-05,2406.45,Al/St 240/40 2-bundle 220.0
way/51822825-220,ES50-220,220,983.112,0.538916,2.703564,0.00014109,17963.88,Al/St 240/40 2-bundle 220.0
ES14-400,ES31-400,400,1787.476,0.825197,6.766619,0.00011925,27506.58,Al/St 240/40 4-bundle 380.0
way/103511952-400,way/58928252-400,400,3574.953,0.099108,0.812686,5.73e-05,6607.2,Al/St 240/40 4-bundle 380.0
ES225-220,ES224-220,220,983.112,0.074947,0.375982,1.96e-05,2498.22,Al/St 240/40 2-bundle 220.0
way/190058570-400,ES68-400,400,1787.476,2.125828,17.431789,0.00030721,70860.93,Al/St 240/40 4-bundle 380.0
ES68-400,ES25-400,400,1787.476,1.90692,15.636746,0.00027558,63564.01,Al/St 240/40 4-bundle 380.0
way/189577215-400,ES68-400,400,3574.953,0.025896,0.212348,1.5e-05,1726.41,Al/St 240/40 4-bundle 380.0
way/43842955-400,ES18-400,400,3574.953,0.055759,0.457224,3.22e-05,3717.27,Al/St 240/40 4-bundle 380.0
ES25-400,way/43842955-400,400,3574.953,0.019806,0.162406,1.15e-05,1320.37,Al/St 240/40 4-bundle 380.0
ES20-400,way/1141933143-400,400,3574.953,0.32025,2.626049,0.00018512,21349.99,Al/St 240/40 4-bundle 380.0
way/1141933143-400,ES23-400,400,3574.953,0.160541,1.316435,9.28e-05,10702.72,Al/St 240/40 4-bundle 380.0
ES117-220,way/187189721-220,220,983.112,0.173897,0.872385,4.55e-05,5796.58,Al/St 240/40 2-bundle 220.0
way/103158873-220,ES103-220,220,491.556,0.506111,2.538989,3.31e-05,8435.18,Al/St 240/40 2-bundle 220.0
ES81-220,way/58928252-220,220,983.112,0.05927,0.297337,1.55e-05,1975.66,Al/St 240/40 2-bundle 220.0
ES6-220,ES7-220,220,491.556,0.0917,0.460027,6e-06,1528.33,Al/St 240/40 2-bundle 220.0
way/43842955-220,way/190098039-220,220,491.556,0.781761,3.921834,5.12e-05,13029.35,Al/St 240/40 2-bundle 220.0
way/190110739-400,ES8-400,400,1787.476,0.907887,7.444676,0.0001312,30262.91,Al/St 240/40 4-bundle 380.0
ES8-400,ES18-400,400,1787.476,0.152483,1.250359,2.2e-05,5082.76,Al/St 240/40 4-bundle 380.0
way/1243143644-220,ES13-220,220,491.556,0.393088,1.971989,2.57e-05,6551.46,Al/St 240/40 2-bundle 220.0
ES13-220,way/731605861-220,220,491.556,1.645182,8.25333,0.00010768,27419.7,Al/St 240/40 2-bundle 220.0
way/194699929-220,way/191485195-220,220,491.556,0.456112,2.28816,2.99e-05,7601.86,Al/St 240/40 2-bundle 220.0
way/104026138-220,ES65-220,220,491.556,1.241657,6.228981,8.13e-05,20694.29,Al/St 240/40 2-bundle 220.0
way/194699926-220,way/104026138-220,220,491.556,2.38309,11.955166,0.00015597,39718.16,Al/St 240/40 2-bundle 220.0
way/194699929-220,ES65-220,220,491.556,1.20315,6.035802,7.88e-05,20052.5,Al/St 240/40 2-bundle 220.0
way/170511092-220,way/170510440-220,220,983.112,0.730548,3.664917,0.00019126,24351.61,Al/St 240/40 2-bundle 220.0
ES158-220,ES151-220,220,491.556,1.259821,6.3201,8.25e-05,20997.01,Al/St 240/40 2-bundle 220.0
ES106-220,way/143483666-220,220,1966.224,0.034564,0.173399,3.62e-05,2304.3,Al/St 240/40 2-bundle 220.0
way/196202210-220,ES55-220,220,491.556,0.182666,0.916373,1.2e-05,3044.43,Al/St 240/40 2-bundle 220.0
ES55-220,ES56-220,220,491.556,0.396991,1.99157,2.6e-05,6616.51,Al/St 240/40 2-bundle 220.0
way/196202213-220,ES55-220,220,983.112,0.160103,0.803184,4.19e-05,5336.77,Al/St 240/40 2-bundle 220.0
way/196202210-220,way/196202222-220,220,983.112,0.049513,0.248391,1.3e-05,1650.44,Al/St 240/40 2-bundle 220.0
way/196202213-400,ES37-400,400,1787.476,1.005386,8.244168,0.00014529,33512.88,Al/St 240/40 4-bundle 380.0
way/196207063-400,ES38-400,400,1787.476,0.754026,6.183016,0.00010897,25134.21,Al/St 240/40 4-bundle 380.0
way/196207064-400,ES38-400,400,3574.953,0.03795,0.311189,2.19e-05,2529.99,Al/St 240/40 4-bundle 380.0
way/196215046-400,ES38-400,400,1787.476,1.619306,13.278312,0.00023401,53976.88,Al/St 240/40 4-bundle 380.0
way/1240967180-400,ES35-400,400,3574.953,0.059004,0.483833,3.41e-05,3933.6,Al/St 240/40 4-bundle 380.0
ES35-400,ES22-400,400,1787.476,0.329214,2.699555,4.76e-05,10973.8,Al/St 240/40 4-bundle 380.0
ES49-220,way/196371124-220,220,983.112,0.298854,1.499249,7.82e-05,9961.79,Al/St 240/40 2-bundle 220.0
way/196371643-220,way/196371646-220,220,983.112,0.176769,0.88679,4.63e-05,5892.29,Al/St 240/40 2-bundle 220.0
way/196371124-220,way/196371646-220,220,983.112,0.054414,0.272975,1.43e-05,1813.79,Al/St 240/40 2-bundle 220.0
ES33-400,ES12-400,400,3574.953,0.109289,0.896172,6.32e-05,7285.95,Al/St 240/40 4-bundle 380.0
ES26-400,way/105259481-400,400,7149.906,0.072617,0.59546,0.00016791,9682.28,Al/St 240/40 4-bundle 380.0
ES9-400,way/223207745-400,400,5362.429,0.020957,0.171849,2.73e-05,2095.72,Al/St 240/40 4-bundle 380.0
ES26-400,way/202891403-400,400,3574.953,0.22636,1.856154,0.00013085,15090.68,Al/St 240/40 4-bundle 380.0
ES12-400,ES9-400,400,1787.476,0.060027,0.492219,8.67e-06,2000.89,Al/St 240/40 4-bundle 380.0
way/105259481-400,ES9-400,400,3574.953,0.046533,0.381571,2.69e-05,3102.2,Al/St 240/40 4-bundle 380.0
ES12-220,way/365551344-220,220,491.556,0.246337,1.235789,1.61e-05,4105.61,Al/St 240/40 2-bundle 220.0
ES28-220,way/365551344-220,220,983.112,0.083994,0.421371,2.2e-05,2799.81,Al/St 240/40 2-bundle 220.0
ES32-220,way/196380396-220,220,983.112,0.125741,0.630803,3.29e-05,4191.38,Al/St 240/40 2-bundle 220.0
ES32-220,ES28-220,220,491.556,0.107497,0.539278,7.04e-06,1791.62,Al/St 240/40 2-bundle 220.0
ES32-220,ES28-220,220,491.556,0.107541,0.539497,7.04e-06,1792.35,Al/St 240/40 2-bundle 220.0
ES43-220,ES49-220,220,491.556,0.437615,2.195371,2.86e-05,7293.59,Al/St 240/40 2-bundle 220.0
ES43-220,ES49-220,220,491.556,0.418808,2.101019,2.74e-05,6980.13,Al/St 240/40 2-bundle 220.0
ES49-220,way/48304858-220,220,491.556,6.337894,31.7951,0.00041481,105631.56,Al/St 240/40 2-bundle 220.0
ES43-220,ES41-220,220,983.112,0.089203,0.447504,2.34e-05,2973.45,Al/St 240/40 2-bundle 220.0
way/202891403-220,ES43-220,220,491.556,0.286186,1.435701,1.87e-05,4769.77,Al/St 240/40 2-bundle 220.0
ES43-220,way/202891403-220,220,491.556,0.284804,1.428769,1.86e-05,4746.74,Al/St 240/40 2-bundle 220.0
way/202891403-220,ES39-220,220,983.112,0.256499,1.28677,6.72e-05,8549.97,Al/St 240/40 2-bundle 220.0
way/202891403-220,ES27-220,220,983.112,0.831886,4.173297,0.00021779,27729.55,Al/St 240/40 2-bundle 220.0
way/196478732-220,way/202891403-220,220,491.556,0.34388,1.72513,2.25e-05,5731.33,Al/St 240/40 2-bundle 220.0
way/702532047-220,ES27-220,220,983.112,0.044841,0.224951,1.17e-05,1494.69,Al/St 240/40 2-bundle 220.0
ES27-220,way/196215046-220,220,983.112,0.168062,0.843109,4.4e-05,5602.05,Al/St 240/40 2-bundle 220.0
way/202891403-220,way/205141906-220,220,491.556,0.75356,3.780361,4.93e-05,12559.34,Al/St 240/40 2-bundle 220.0
ES39-220,way/205141906-220,220,491.556,0.21758,1.091528,1.42e-05,3626.34,Al/St 240/40 2-bundle 220.0
ES46-220,way/205141906-220,220,491.556,1.695734,8.506931,0.00011099,28262.23,Al/St 240/40 2-bundle 220.0
way/196483351-220,ES46-220,220,983.112,0.091944,0.461252,2.41e-05,3064.8,Al/St 240/40 2-bundle 220.0
ES39-220,way/205141906-220,220,491.556,0.222928,1.118353,1.46e-05,3715.46,Al/St 240/40 2-bundle 220.0
way/196484252-220,ES52-220,220,491.556,0.358553,1.798743,2.35e-05,5975.89,Al/St 240/40 2-bundle 220.0
ES52-220,ES46-220,220,491.556,1.05924,5.313854,6.93e-05,17654.0,Al/St 240/40 2-bundle 220.0
way/196484246-220,ES52-220,220,983.112,0.102008,0.511741,2.67e-05,3400.27,Al/St 240/40 2-bundle 220.0
way/196484252-220,way/196202213-220,220,491.556,0.280664,1.407997,1.84e-05,4677.73,Al/St 240/40 2-bundle 220.0
way/196202213-220,way/196207063-220,220,983.112,1.129752,5.667589,0.00029577,37658.4,Al/St 240/40 2-bundle 220.0
way/196202213-220,way/196202210-220,220,983.112,0.099467,0.498993,2.6e-05,3315.57,Al/St 240/40 2-bundle 220.0
way/31110032-220,way/148380950-220,220,491.556,0.279163,1.400469,1.83e-05,4652.72,Al/St 240/40 2-bundle 220.0
ES17-220,ES24-220,220,983.112,0.0347,0.17408,9.08e-06,1156.68,Al/St 240/40 2-bundle 220.0
way/145337069-220,way/196522660-220,220,491.556,0.237271,1.190311,1.55e-05,3954.52,Al/St 240/40 2-bundle 220.0
way/196522660-220,way/60398296-220,220,491.556,1.578738,7.920002,0.00010333,26312.3,Al/St 240/40 2-bundle 220.0
way/196526411-220,ES75-220,220,983.112,0.272348,1.366281,7.13e-05,9078.28,Al/St 240/40 2-bundle 220.0
way/47908906-220,ES87-220,220,983.112,0.186878,0.937505,4.89e-05,6229.27,Al/St 240/40 2-bundle 220.0
way/47908906-220,way/196533213-220,220,491.556,0.585188,2.935695,3.83e-05,9753.14,Al/St 240/40 2-bundle 220.0
way/196533213-220,way/196533207-220,220,491.556,1.212668,6.083553,7.94e-05,20211.14,Al/St 240/40 2-bundle 220.0
ES75-220,way/196533213-220,220,491.556,1.395675,7.001636,9.14e-05,23261.25,Al/St 240/40 2-bundle 220.0
way/210411778-220,way/207915691-220,220,491.556,0.97355,4.883975,6.37e-05,16225.83,Al/St 240/40 2-bundle 220.0
way/1154224087-220,way/411107082-220,220,983.112,1.263611,6.339117,0.00033081,42120.38,Al/St 240/40 2-bundle 220.0
way/411107082-220,way/196544701-220,220,983.112,0.814285,4.084994,0.00021318,27142.82,Al/St 240/40 2-bundle 220.0
way/196634589-220,way/169523046-220,220,491.556,0.474949,2.382659,3.11e-05,7915.81,Al/St 240/40 2-bundle 220.0
way/169528510-220,relation/16809528-220,220,983.112,0.956061,4.796239,0.0002503,31868.7,Al/St 240/40 2-bundle 220.0
way/200253359-400,ES185-400,400,3574.953,0.02595,0.212791,1.5e-05,1730.01,Al/St 240/40 4-bundle 380.0
way/170424447-220,ES343-220,220,491.556,0.108617,0.544894,7.11e-06,1810.28,Al/St 240/40 2-bundle 220.0
way/170424447-220,ES343-220,220,491.556,0.109402,0.548834,7.16e-06,1823.37,Al/St 240/40 2-bundle 220.0
ES343-220,way/170424447-220,220,491.556,0.114932,0.576575,7.52e-06,1915.53,Al/St 240/40 2-bundle 220.0
ES214-220,ES213-220,220,491.556,0.816523,4.096222,5.34e-05,13608.71,Al/St 240/40 2-bundle 220.0
ES229-220,way/28683005-220,220,491.556,0.245676,1.232475,1.61e-05,4094.6,Al/St 240/40 2-bundle 220.0
way/56137765-220,way/44716497-220,220,983.112,0.232492,1.166334,6.09e-05,7749.73,Al/St 240/40 2-bundle 220.0
way/165580300-220,way/970599107-220,220,983.112,0.833725,4.182523,0.00021827,27790.85,Al/St 240/40 2-bundle 220.0
way/970599107-220,ES175-220,220,983.112,0.884952,4.439511,0.00023168,29498.41,Al/St 240/40 2-bundle 220.0
way/169528510-220,way/399055749-220,220,983.112,0.248159,1.24493,6.5e-05,8271.96,Al/St 240/40 2-bundle 220.0
ES185-400,way/165580300-400,400,1787.476,0.827806,6.788008,0.00011963,27593.53,Al/St 240/40 4-bundle 380.0
way/170371019-220,way/170607798-220,220,983.112,0.490953,2.462948,0.00012853,16365.1,Al/St 240/40 2-bundle 220.0
way/170607798-220,ES253-220,220,983.112,0.47352,2.375494,0.00012397,15784.01,Al/St 240/40 2-bundle 220.0
way/48304858-220,ES71-220,220,491.556,2.656709,13.327822,0.00017388,44278.48,Al/St 240/40 2-bundle 220.0
ES71-220,ES49-220,220,491.556,3.772739,18.926576,0.00024693,62878.99,Al/St 240/40 2-bundle 220.0
way/48304858-220,way/48467553-220,220,491.556,0.689351,3.458243,4.51e-05,11489.18,Al/St 240/40 2-bundle 220.0
way/46922274-220,way/56137765-220,220,491.556,0.859777,4.313216,5.63e-05,14329.62,Al/St 240/40 2-bundle 220.0
way/77654729-400,way/77640470-400,400,3574.953,0.120326,0.986673,6.96e-05,8021.73,Al/St 240/40 4-bundle 380.0
way/931778222-220,ES339-220,220,983.112,0.034774,0.174448,9.1e-06,1159.12,Al/St 240/40 2-bundle 220.0
way/144487932-400,way/1262731213-400,400,3574.953,0.952633,7.811587,0.00055067,63508.84,Al/St 240/40 4-bundle 380.0
way/129767234-220,way/145302702-220,220,983.112,0.607474,3.047493,0.00015904,20249.12,Al/St 240/40 2-bundle 220.0
way/218432502-220,ES272-220,220,491.556,0.432852,2.171474,2.83e-05,7214.2,Al/St 240/40 2-bundle 220.0
way/219408050-220,way/191095881-220,220,491.556,2.3555,11.81676,0.00015417,39258.34,Al/St 240/40 2-bundle 220.0
way/144312479-220,ES57-220,220,491.556,0.538376,2.700855,3.52e-05,8972.94,Al/St 240/40 2-bundle 220.0
way/84883895-220,ES60-220,220,491.556,0.278519,1.397236,1.82e-05,4641.98,Al/St 240/40 2-bundle 220.0
