GEM location ID,bus_id,bus_name
L100001070744,way/158232924-220,ZielonaGora
L100001071606,PL18-400,GorzowWielkopolski
L100001070515,way/32036484-220,Poznan
L100001069969,PL17-400,Bialystok
L100001070298,PL17-400,Bialystok
L100001073402,way/32036484-220,Poznan
L100001073039,way/255284259-220,Konin
L100001070628,way/121656686-220,Lomza
L100001070693,way/32036484-220,Poznan
L100001070457,way/121656686-220,Lomza
L100001070462,way/121656686-220,Lomza
L100001006437,way/215282393-400,Rzeszow
L100001070618,way/158232924-220,ZielonaGora
L100001070332,PL46-220,Swidnica
L100001006366,way/199098053-220,Mielec
L100001006367,way/199098053-220,Mielec
L100001073516,way/199098053-220,Mielec
L100001072391,way/121656686-220,Lomza
L100001071604,way/121656686-220,Lomza
L100001072424,PL7-400,Kwidzyn
L100001070731,way/173613665-220,Zamosc
L100001072214,PL17-400,Bialystok
L100001070872,way/180535363-220,Lubin
L100001070873,way/180535363-220,Lubin
L100001073149,way/180535363-220,Lubin
L100001073150,way/180535363-220,Lubin
L100001070020,way/158232924-220,ZielonaGora
L100001073436,way/158232924-220,ZielonaGora
L100001071202,way/32036484-220,Poznan
L100001072749,way/170259740-220,Grajewo
L100001073366,PL36-400,Olesnica
L100001069933,PL36-400,Olesnica
L100001071812,PL36-400,Olesnica
L100001071627,way/112614319-400,Gdansk
L100001071628,way/112614319-400,Gdansk
L100001071629,way/112614319-400,Gdansk
L100001071631,way/112614319-400,Gdansk
L100001069403,way/112614319-400,Gdansk
L100001071641,way/112614319-400,Gdansk
L100001071642,way/112614319-400,Gdansk
L100001006237,way/101915790-220,Olsztyn
L100001069719,way/101915790-220,Olsztyn
L100001071749,way/101915790-220,Olsztyn
L100001071750,way/101915790-220,Olsztyn
L100001071375,PL18-400,GorzowWielkopolski
L100001069344,PL36-400,Olesnica
L100001069662,way/255284259-220,Konin
L100001070051,way/112614319-400,Gdansk
L100001070237,PL17-400,Bialystok
L100001071706,PL17-400,Bialystok
L100001072825,PL17-400,Bialystok
L100001071968,way/32036484-220,Poznan
L100001070606,PL18-400,GorzowWielkopolski
L100001070607,PL18-400,GorzowWielkopolski
L100001069779,way/29115701-220,Warsaw
L100001069780,way/29115701-220,Warsaw
L100001072620,way/158232924-220,ZielonaGora
L100001072622,way/158232924-220,ZielonaGora
L100001072909,way/180535363-220,Lubin
L100001071689,PL7-400,Kwidzyn
L100001070509,way/32036484-220,Poznan
L100001072885,way/32036484-220,Poznan
L100001072508,way/121656686-220,Lomza
L100001069693,PL36-400,Olesnica
L100001070282,way/79033485-400,Wroclaw
L100001006152,PL18-400,GorzowWielkopolski
L100001069494,PL17-400,Bialystok
L100001069493,PL17-400,Bialystok
L100001070374,PL17-400,Bialystok
L100001070375,PL17-400,Bialystok
L100001070376,PL17-400,Bialystok
L100001070377,PL17-400,Bialystok
L100001070024,PL17-400,Bialystok
L100001072180,PL17-400,Bialystok
L100001073350,PL17-400,Bialystok
L100001073351,PL17-400,Bialystok
L100001070231,way/32036484-220,Poznan
L100001073337,way/170259740-220,Grajewo
L100001073338,way/170259740-220,Grajewo
L100001073339,way/170259740-220,Grajewo
L100001073340,way/170259740-220,Grajewo
L100001071274,way/29115701-220,Warsaw
L100001071920,way/32036484-220,Poznan
L100001071921,way/32036484-220,Poznan
L100001071922,way/32036484-220,Poznan
L100001072194,way/101915790-220,Olsztyn
L100001070592,PL7-400,Kwidzyn
L100001073138,PL46-220,Swidnica
L100001071967,way/32036484-220,Poznan
L100001070742,way/215282393-400,Rzeszow
L100001006503,way/658600169-400,Plock
L100001072975,way/658600169-400,Plock
L100001071656,way/255284259-220,Konin
L100001071197,way/170316833-220,PiotrkowTrybunalsk
L100001073115,way/170259740-220,Grajewo
L100001072126,way/29115701-220,Warsaw
L100001069373,PL46-220,Swidnica
L100001069384,PL46-220,Swidnica
L100001071125,way/158232924-220,ZielonaGora
L100001071126,way/158232924-220,ZielonaGora
L100001006499,relation/18085709-400,Slupsk
L100001069538,way/303870256-400,Elk
L100001069539,way/303870256-400,Elk
L100001072771,PL18-400,GorzowWielkopolski
L100001072772,PL18-400,GorzowWielkopolski
L100001069580,way/87667718-220,Krakow
L100001070969,way/165763717-220,Police
L100001073029,PL7-400,Kwidzyn
L100001073030,PL7-400,Kwidzyn
L100001073031,PL7-400,Kwidzyn
L100001071331,way/32036484-220,Poznan
L100001070050,relation/18085709-400,Slupsk
L100001071223,relation/18085709-400,Slupsk
L100001071224,relation/18085709-400,Slupsk
L100001071225,relation/18085709-400,Slupsk
L100001071226,relation/18085709-400,Slupsk
L100001071321,PL36-400,Olesnica
L100001072275,PL36-400,Olesnica
L100001073237,PL36-400,Olesnica
L100001071935,way/191038569-220,Tarnow
L100001071936,way/191038569-220,Tarnow
L100001006260,way/199098050-220,Kielce
L100001073231,way/199098050-220,Kielce
L100001073267,way/199098053-220,Mielec
L100001073268,way/199098053-220,Mielec
L100001073269,way/199098053-220,Mielec
L100001073270,way/199098053-220,Mielec
L100001070783,way/170316833-220,PiotrkowTrybunalsk
L100001070363,way/171917072-400,Radomsko
L100001070738,way/171917072-400,Radomsko
L100001070084,PL15-400,Bydgoszcz
L100001070085,PL15-400,Bydgoszcz
L100001072585,PL18-400,GorzowWielkopolski
L100001073148,way/198635989-220,Debica
L100001070793,way/255284259-220,Konin
L100001072860,way/183945016-220,Sosnowiec
L100001006348,way/199098050-220,Kielce
L100001006352,way/199098050-220,Kielce
L100001006353,way/199098050-220,Kielce
L100001006354,way/199098050-220,Kielce
L100001071170,way/199098050-220,Kielce
L100001069825,way/199098050-220,Kielce
L100001071152,way/199098050-220,Kielce
L100001071168,way/199098050-220,Kielce
L100001071169,way/199098050-220,Kielce
L100001072650,way/199098050-220,Kielce
L100001072651,way/199098050-220,Kielce
L100001073100,way/79033485-400,Wroclaw
L100001073424,way/171917072-400,Radomsko
L100001072147,way/170316833-220,PiotrkowTrybunalsk
L100001070810,way/88544449-220,Pulawy
L100001070811,way/88544449-220,Pulawy
L100001070812,way/88544449-220,Pulawy
L100001070813,way/88544449-220,Pulawy
L100001070814,way/88544449-220,Pulawy
L100001070815,way/88544449-220,Pulawy
L100001070816,way/88544449-220,Pulawy
L100001072473,way/88544449-220,Pulawy
L100001070519,way/32036484-220,Poznan
L100001073230,way/183945016-220,Sosnowiec
L100001073232,way/183945016-220,Sosnowiec
L100001073334,way/183945016-220,Sosnowiec
L100001072596,way/170316833-220,PiotrkowTrybunalsk
L100001006211,way/101915790-220,Olsztyn
L100001006269,way/101915790-220,Olsztyn
L100001073244,way/101915790-220,Olsztyn
L100001073245,way/101915790-220,Olsztyn
L100001069762,way/121656686-220,Lomza
L100001072359,way/121656686-220,Lomza
L100001073260,way/121656686-220,Lomza
L100001069367,way/245964556-220,Wloclawek
L100001073345,way/170316833-220,PiotrkowTrybunalsk
L100001070355,way/101915790-220,Olsztyn
L100001070652,way/101915790-220,Olsztyn
L100001072532,way/101915790-220,Olsztyn
L100001069221,way/170316833-220,PiotrkowTrybunalsk
L100001072419,way/170316833-220,PiotrkowTrybunalsk
L100001072420,way/170316833-220,PiotrkowTrybunalsk
L100001073346,way/170316833-220,PiotrkowTrybunalsk
L100001073251,way/254235846-400,OstrowiecSwietokrz
L100001071443,PL7-400,Kwidzyn
L100001069769,way/88544449-220,Pulawy
L100001070157,way/88544449-220,Pulawy
L100001072636,way/88544449-220,Pulawy
L100001069199,way/336990960-220,KedzierzynKozle
L100001069245,way/336990960-220,KedzierzynKozle
L100001070627,way/336990960-220,KedzierzynKozle
L100001072593,way/32036484-220,Poznan
L100001071042,way/170259740-220,Grajewo
L100001069999,way/194903381-400,Chelm
L100001071615,way/194903381-400,Chelm
L100001072143,way/194903381-400,Chelm
L100001071997,way/32036484-220,Poznan
L100001071998,way/32036484-220,Poznan
L100001006361,way/101915790-220,Olsztyn
L100001006362,way/101915790-220,Olsztyn
L100001006363,way/101915790-220,Olsztyn
L100001072195,way/101915790-220,Olsztyn
L100001072196,way/101915790-220,Olsztyn
L100001072580,PL7-400,Kwidzyn
L100001006335,way/183945016-220,Sosnowiec
L100001073503,way/121656686-220,Lomza
L100001069206,PL17-400,Bialystok
L100001070226,way/29115701-220,Warsaw
L100001070105,way/29115701-220,Warsaw
L100001070106,way/29115701-220,Warsaw
L100001071943,way/46092396-400,Grudziadz
L100001070904,PL18-400,GorzowWielkopolski
L100001070905,PL18-400,GorzowWielkopolski
L100001070906,PL18-400,GorzowWielkopolski
L100001073252,way/166838338-400,Krosno
L100001071317,way/32036484-220,Poznan
L100001071438,PL36-400,Olesnica
L100001006305,PL18-400,GorzowWielkopolski
L100001006306,PL18-400,GorzowWielkopolski
L100001006308,PL18-400,GorzowWielkopolski
L100001070605,PL18-400,GorzowWielkopolski
L100001070608,PL18-400,GorzowWielkopolski
L100001069775,way/88544449-220,Pulawy
L100001069890,way/165763717-220,Police
L100001006223,way/170259740-220,Grajewo
L100001042902,PL18-400,GorzowWielkopolski
L100001006493,way/32036484-220,Poznan
L100001006494,way/32036484-220,Poznan
L100001073388,way/170259740-220,Grajewo
L100001072940,way/170316833-220,PiotrkowTrybunalsk
L100001072941,way/170316833-220,PiotrkowTrybunalsk
L100001006461,way/254235846-400,OstrowiecSwietokrz
L100001072284,way/254235846-400,OstrowiecSwietokrz
L100001072285,way/254235846-400,OstrowiecSwietokrz
L100001070459,way/178838661-220,Koszalin
L100001070460,way/178838661-220,Koszalin
L100001070461,way/178838661-220,Koszalin
L100001073454,way/112614319-400,Gdansk
L100001073455,way/112614319-400,Gdansk
L100001070078,PL15-400,Bydgoszcz
L100001070502,way/32036484-220,Poznan
L100001069848,way/121656686-220,Lomza
L100001069849,way/121656686-220,Lomza
L100001069850,way/121656686-220,Lomza
L100001069851,way/121656686-220,Lomza
L100001006219,PL36-400,Olesnica
L100001006222,PL36-400,Olesnica
L100001069202,way/101915790-220,Olsztyn
L100001006426,way/199098050-220,Kielce
L100001071879,way/199098050-220,Kielce
L100001072642,way/199098050-220,Kielce
L100001073304,way/199098050-220,Kielce
L100001073013,PL18-400,GorzowWielkopolski
L100001069207,PL36-400,Olesnica
L100001072301,PL36-400,Olesnica
L100001069742,way/170316833-220,PiotrkowTrybunalsk
L100001072399,way/170316833-220,PiotrkowTrybunalsk
L100001071905,way/88544449-220,Pulawy
L100001072790,way/32036484-220,Poznan
L100001006307,PL18-400,GorzowWielkopolski
L100001072344,PL18-400,GorzowWielkopolski
L100001072801,PL18-400,GorzowWielkopolski
L100001072518,way/112614319-400,Gdansk
L100001072871,way/255284259-220,Konin
L100001070536,way/32036484-220,Poznan
L100001070537,way/32036484-220,Poznan
L100001073118,way/32036484-220,Poznan
L100001069568,way/121656686-220,Lomza
L100001069569,way/121656686-220,Lomza
L100001071364,way/121656686-220,Lomza
L100001072577,way/121656686-220,Lomza
L100001072578,way/121656686-220,Lomza
L100001072960,way/121656686-220,Lomza
L100001073255,way/245964556-220,Wloclawek
L100001006190,way/40946790-220,Katowice
L100001073159,PL18-400,GorzowWielkopolski
L100001072082,PL18-400,GorzowWielkopolski
L100001069247,PL36-400,Olesnica
L100001071690,PL7-400,Kwidzyn
L100001071691,PL7-400,Kwidzyn
L100001071693,PL7-400,Kwidzyn
L100001071768,PL7-400,Kwidzyn
L100001071769,PL7-400,Kwidzyn
L100001072794,way/199098053-220,Mielec
L100001070979,way/255284259-220,Konin
L100001070980,way/255284259-220,Konin
L100001070900,way/165763717-220,Police
L100001072329,way/165763717-220,Police
L100001073008,way/32036484-220,Poznan
L100001072351,PL7-400,Kwidzyn
L100001072352,PL7-400,Kwidzyn
L100001006162,way/255284259-220,Konin
L100001006163,way/255284259-220,Konin
L100001071458,way/170316833-220,PiotrkowTrybunalsk
L100001069427,way/32036484-220,Poznan
L100001072490,way/32036484-220,Poznan
L100001006403,way/88544449-220,Pulawy
L100001069823,way/39428977-400,Szczecin
L100001072363,way/111615226-220,Boleslawiec
L100001073397,way/32036484-220,Poznan
L100001069799,way/32036484-220,Poznan
L100001071243,PL34-400,Legnica
L100001071287,way/178838661-220,Koszalin
L100001006509,way/255284259-220,Konin
L100001070981,way/255284259-220,Konin
L100001072093,way/255284259-220,Konin
L100001072094,way/255284259-220,Konin
L100001072136,way/255284259-220,Konin
L100001072675,way/255284259-220,Konin
L100001073077,way/88544449-220,Pulawy
L100001073078,way/88544449-220,Pulawy
L100001072921,way/29115701-220,Warsaw
L100001072922,way/29115701-220,Warsaw
L100001072923,way/29115701-220,Warsaw
L100001072925,way/29115701-220,Warsaw
L100001072926,way/29115701-220,Warsaw
L100001072927,way/29115701-220,Warsaw
L100001069238,way/180535363-220,Lubin
L100001069656,PL34-400,Legnica
L100001069657,PL34-400,Legnica
L100001069658,PL34-400,Legnica
L100001070112,way/101915790-220,Olsztyn
L100001070083,PL15-400,Bydgoszcz
L100001070722,PL15-400,Bydgoszcz
L100001071468,PL15-400,Bydgoszcz
L100001071469,PL15-400,Bydgoszcz
L100001073098,way/101915790-220,Olsztyn
L100001072954,way/170259740-220,Grajewo
L100001070820,PL36-400,Olesnica
L100001069349,PL15-400,Bydgoszcz
L100001069350,PL15-400,Bydgoszcz
L100001070895,PL15-400,Bydgoszcz
L100001070896,PL15-400,Bydgoszcz
L100001072304,PL15-400,Bydgoszcz
L100001070897,PL15-400,Bydgoszcz
L100001070898,PL15-400,Bydgoszcz
L100001070899,PL15-400,Bydgoszcz
L100001072303,PL15-400,Bydgoszcz
L100001071802,way/32036484-220,Poznan
L100001072958,way/112614319-400,Gdansk
L100001072148,way/170316833-220,PiotrkowTrybunalsk
L100001071078,PL17-400,Bialystok
L100001070860,PL18-400,GorzowWielkopolski
L100001073349,way/198635989-220,Debica
L100001072560,way/29115701-220,Warsaw
L100001072335,way/216060722-220,Czestochowa
L100001072336,way/216060722-220,Czestochowa
L100001073265,way/199098053-220,Mielec
L100001006398,PL36-400,Olesnica
L100001069707,way/29115701-220,Warsaw
L100001072223,way/32036484-220,Poznan
L100001072224,way/32036484-220,Poznan
L100001006383,way/32036484-220,Poznan
L100001069893,way/199098053-220,Mielec
L100001070490,PL36-400,Olesnica
L100001070491,PL36-400,Olesnica
L100001070496,PL36-400,Olesnica
L100001069632,PL36-400,Olesnica
L100001071001,way/111615226-220,Boleslawiec
L100001069363,PL36-400,Olesnica
L100001069223,way/32036484-220,Poznan
L100001070798,way/32036484-220,Poznan
L100001071767,way/101915790-220,Olsztyn
L100001069552,PL34-400,Legnica
L100001069553,PL34-400,Legnica
L100001071711,PL34-400,Legnica
L100001071712,PL34-400,Legnica
L100001006364,PL7-400,Kwidzyn
L100001070021,way/121656686-220,Lomza
L100001070022,way/121656686-220,Lomza
L100001071264,way/29115701-220,Warsaw
L100001072179,PL17-400,Bialystok
L100001071392,way/29115701-220,Warsaw
L100001070194,way/112614319-400,Gdansk
L100001070309,way/112614319-400,Gdansk
L100001069828,way/112614319-400,Gdansk
L100001072831,way/255284259-220,Konin
L100001072832,way/255284259-220,Konin
L100001071836,way/79033485-400,Wroclaw
L100001072511,way/255284259-220,Konin
L100001070408,way/255277953-400,Opole
L100001006400,way/101915790-220,Olsztyn
L100001070170,way/254235846-400,OstrowiecSwietokrz
L100001070171,way/254235846-400,OstrowiecSwietokrz
L100001070070,way/101915790-220,Olsztyn
L100001072085,way/101915790-220,Olsztyn
L100001072368,PL34-400,Legnica
L100001069649,way/79033485-400,Wroclaw
L100001069650,way/79033485-400,Wroclaw
L100001071961,way/101915790-220,Olsztyn
L100001073087,way/245964556-220,Wloclawek
L100001073088,way/245964556-220,Wloclawek
L100001073063,way/32036484-220,Poznan
L100001073064,way/32036484-220,Poznan
L100001069884,way/32036484-220,Poznan
L100001069885,way/32036484-220,Poznan
L100001069886,way/32036484-220,Poznan
L100001069887,way/32036484-220,Poznan
L100001069888,way/32036484-220,Poznan
L100001070945,PL18-400,GorzowWielkopolski
L100001073187,PL18-400,GorzowWielkopolski
L100001070670,way/32036484-220,Poznan
L100001070664,way/32036484-220,Poznan
L100001070665,way/32036484-220,Poznan
L100001070666,way/32036484-220,Poznan
L100001070667,way/32036484-220,Poznan
L100001070668,way/32036484-220,Poznan
L100001070669,way/32036484-220,Poznan
L100001073468,way/32036484-220,Poznan
L100001070079,way/46092396-400,Grudziadz
L100001069640,way/658600169-400,Plock
L100001069845,way/101915790-220,Olsztyn
L100001069218,way/39428977-400,Szczecin
L100001069219,way/39428977-400,Szczecin
L100001072990,way/39428977-400,Szczecin
L100001069360,way/658600169-400,Plock
L100001072485,way/658600169-400,Plock
L100001070213,way/32036484-220,Poznan
L100001070214,way/32036484-220,Poznan
L100001071253,way/32036484-220,Poznan
L100001073057,way/32036484-220,Poznan
L100001073152,way/165763717-220,Police
L100001070407,way/191038569-220,Tarnow
L100001006458,way/191038569-220,Tarnow
L100001006485,way/191038569-220,Tarnow
L100001070406,way/191038569-220,Tarnow
L100001072012,way/158232924-220,ZielonaGora
L100001072450,way/158232924-220,ZielonaGora
L100001072451,way/158232924-220,ZielonaGora
L100001072452,way/158232924-220,ZielonaGora
L100001072565,way/158232924-220,ZielonaGora
L100001072566,way/158232924-220,ZielonaGora
L100001072567,way/158232924-220,ZielonaGora
L100001072568,way/158232924-220,ZielonaGora
L100001006393,way/170259740-220,Grajewo
L100001070215,way/88544449-220,Pulawy
L100001073201,way/32036484-220,Poznan
L100001069478,way/121656686-220,Lomza
L100001070216,way/121656686-220,Lomza
L100000824062,way/198635989-220,Debica
L100001069337,way/255284259-220,Konin
L100001069338,way/255284259-220,Konin
L100001069776,way/101915790-220,Olsztyn
L100001071273,way/29115701-220,Warsaw
L100001006226,way/158232924-220,ZielonaGora
L100001069574,way/158232924-220,ZielonaGora
L100001070420,way/158232924-220,ZielonaGora
L100001072444,way/158232924-220,ZielonaGora
L100001072445,way/158232924-220,ZielonaGora
L100001072792,way/158232924-220,ZielonaGora
L100001070600,way/32036484-220,Poznan
L100001070601,way/32036484-220,Poznan
L100001072795,way/32036484-220,Poznan
L100001072796,way/32036484-220,Poznan
L100001072797,way/32036484-220,Poznan
L100001072798,way/32036484-220,Poznan
L100001072799,way/32036484-220,Poznan
L100001072800,way/32036484-220,Poznan
L100001071896,way/32036484-220,Poznan
L100001070927,way/199098050-220,Kielce
L100001072541,PL34-400,Legnica
L100001072542,PL34-400,Legnica
L100001070086,way/86494356-400,Gdynia
L100001072793,way/86494356-400,Gdynia
L100001073482,way/191038569-220,Tarnow
L100001073504,way/191038569-220,Tarnow
L100001069694,PL17-400,Bialystok
L100001069998,PL17-400,Bialystok
L100001070767,way/170259740-220,Grajewo
L100001069251,way/121656686-220,Lomza
L100001071140,way/255277953-400,Opole
L100001072176,way/255277953-400,Opole
L100001072177,way/255277953-400,Opole
L100001070516,way/32036484-220,Poznan
L100001071361,PL36-400,Olesnica
L100001071318,way/32036484-220,Poznan
L100001071319,way/32036484-220,Poznan
L100001070035,PL15-400,Bydgoszcz
L100001069688,way/165763717-220,Police
L100001069880,way/165763717-220,Police
L100001071592,way/165763717-220,Police
L100001071593,way/165763717-220,Police
L100001071594,way/165763717-220,Police
L100001072033,way/165763717-220,Police
L100001072034,way/165763717-220,Police
L100001069347,way/88544449-220,Pulawy
L100001071415,way/88544449-220,Pulawy
L100001073282,way/178838661-220,Koszalin
L100001070118,way/255284259-220,Konin
L100001070119,way/255284259-220,Konin
L100001070120,way/255284259-220,Konin
L100001070198,way/165763717-220,Police
L100001073367,way/165763717-220,Police
L100001069670,PL36-400,Olesnica
L100001071385,PL17-400,Bialystok
L100001071053,way/170259740-220,Grajewo
L100001071054,way/170259740-220,Grajewo
L100001071257,way/255284259-220,Konin
L100001073493,way/29115701-220,Warsaw
L100001072319,way/303870256-400,Elk
L100001072379,way/303870256-400,Elk
L100001072259,way/32036484-220,Poznan
L100001071981,way/32036484-220,Poznan
L100001071982,way/32036484-220,Poznan
L100001071983,way/32036484-220,Poznan
L100001071984,way/32036484-220,Poznan
L100001070928,way/32036484-220,Poznan
L100001070929,way/32036484-220,Poznan
L100001070930,way/32036484-220,Poznan
L100001072949,way/32036484-220,Poznan
L100001072950,way/32036484-220,Poznan
L100001069637,way/255284259-220,Konin
L100001069819,way/121656686-220,Lomza
L100001071605,way/32036484-220,Poznan
L100001072905,way/101915790-220,Olsztyn
L100001072906,way/101915790-220,Olsztyn
L100001071972,way/101915790-220,Olsztyn
L100001046910,way/255314292,Ustka
L100001006465,way/32036484-220,Poznan
L100001072666,way/166838338-400,Krosno
L100001006469,relation/18085709-400,Slupsk
L100001071721,way/158232924-220,ZielonaGora
L100001069979,way/170316833-220,PiotrkowTrybunalsk
L100001071258,way/32036484-220,Poznan
L100001072687,way/32036484-220,Poznan
L100001069835,way/101915790-220,Olsztyn
L100001069844,way/101915790-220,Olsztyn
L100001071230,way/101915790-220,Olsztyn
L100001070555,way/32036484-220,Poznan
L100001072100,way/32036484-220,Poznan
L100001072101,way/32036484-220,Poznan
L100001072102,way/32036484-220,Poznan
L100001072103,way/32036484-220,Poznan
L100001072815,way/87667718-220,Krakow
L100001072670,way/87667718-220,Krakow
L100001070602,way/101915790-220,Olsztyn
L100001070603,way/101915790-220,Olsztyn
L100001072759,way/171917072-400,Radomsko
L100001072760,way/171917072-400,Radomsko
L100001072757,way/216060722-220,Czestochowa
L100001072758,way/216060722-220,Czestochowa
L100001071944,way/101915790-220,Olsztyn
L100001006476,PL34-400,Legnica
L100001069700,PL17-400,Bialystok
L100001006322,PL17-400,Bialystok
L100001006176,way/32036484-220,Poznan
L100001069393,way/32036484-220,Poznan
L100001072616,way/170316833-220,PiotrkowTrybunalsk
L100001070796,way/255284259-220,Konin
L100001006404,way/170316833-220,PiotrkowTrybunalsk
L100001070456,PL18-400,GorzowWielkopolski
L100001072357,PL18-400,GorzowWielkopolski
L100001006268,way/32036484-220,Poznan
L100001072555,way/32036484-220,Poznan
L100001072556,way/32036484-220,Poznan
L100001069573,way/165763717-220,Police
L100001071837,way/88544449-220,Pulawy
L100001070679,way/32036484-220,Poznan
L100001070680,way/32036484-220,Poznan
L100001072225,way/32036484-220,Poznan
L100001071218,way/170316833-220,PiotrkowTrybunalsk
L100001071219,way/170316833-220,PiotrkowTrybunalsk
L100001073279,way/170316833-220,PiotrkowTrybunalsk
L100001073280,way/170316833-220,PiotrkowTrybunalsk
L100001069920,way/180535363-220,Lubin
L100001071810,way/198635989-220,Debica
L100001073145,way/121656686-220,Lomza
L100001069631,way/111615226-220,Boleslawiec
L100001072305,way/658600169-400,Plock
L100001071828,way/165763717-220,Police
L100001006297,way/191038569-220,Tarnow
L100001071228,way/191038569-220,Tarnow
L100001070785,way/178838661-220,Koszalin
L100001073167,way/40946790-220,Katowice
L100001073186,way/40946790-220,Katowice
L100001070549,way/215282393-400,Rzeszow
L100001073266,way/215282393-400,Rzeszow
L100001006365,way/215282393-400,Rzeszow
L100001070547,way/215282393-400,Rzeszow
L100001070548,way/215282393-400,Rzeszow
L100001070550,way/215282393-400,Rzeszow
L100001071240,way/215282393-400,Rzeszow
L100001071480,way/32036484-220,Poznan
L100001073457,way/88544449-220,Pulawy
L100001069989,PL46-220,Swidnica
L100001069990,PL46-220,Swidnica
L100001069991,PL46-220,Swidnica
L100000824063,way/255284259-220,Konin
L100001072076,way/173613665-220,Zamosc
L100001069370,way/88544449-220,Pulawy
L100001070103,PL15-400,Bydgoszcz
L100001069900,way/40946790-220,Katowice
L100001070111,way/121656686-220,Lomza
L100001073259,way/121656686-220,Lomza
L100001072570,way/254235846-400,OstrowiecSwietokrz
L100001072376,PL18-400,GorzowWielkopolski
L100001072377,PL18-400,GorzowWielkopolski
L100001070809,way/88544449-220,Pulawy
L100001073079,way/29115701-220,Warsaw
L100001072386,way/199098050-220,Kielce
L100001071934,PL46-220,Swidnica
L100001072172,PL46-220,Swidnica
L100001072027,way/32036484-220,Poznan
L100001070908,PL15-400,Bydgoszcz
L100001070177,way/216060722-220,Czestochowa
L100001070029,PL7-400,Kwidzyn
L100001070179,way/29115701-220,Warsaw
L100001071195,PL34-400,Legnica
L100001070517,way/32036484-220,Poznan
L100001070518,way/32036484-220,Poznan
L100001071461,way/32036484-220,Poznan
L100001072689,way/112614319-400,Gdansk
L100001070135,way/112614319-400,Gdansk
L100001072411,PL34-400,Legnica
L100001069993,way/658600169-400,Plock
L100001070221,way/658600169-400,Plock
L100001071445,PL15-400,Bydgoszcz
L100001072332,PL15-400,Bydgoszcz
L100001072333,PL15-400,Bydgoszcz
L100001072334,PL15-400,Bydgoszcz
L100001071398,way/101915790-220,Olsztyn
L100001072022,way/101915790-220,Olsztyn
L100001072097,way/101915790-220,Olsztyn
L100001070101,PL15-400,Bydgoszcz
L100001072496,way/32036484-220,Poznan
L100001070445,way/254235846-400,OstrowiecSwietokrz
L100001071420,way/254235846-400,OstrowiecSwietokrz
L100001006508,way/658600169-400,Plock
L100001070609,way/121656686-220,Lomza
L100001070610,way/121656686-220,Lomza
L100001070611,way/121656686-220,Lomza
L100001073465,way/121656686-220,Lomza
L100001070765,PL18-400,GorzowWielkopolski
L100001070766,PL18-400,GorzowWielkopolski
L100001069713,way/170316833-220,PiotrkowTrybunalsk
L100001071266,way/658600169-400,Plock
L100001072499,way/173613665-220,Zamosc
L100001072502,way/173613665-220,Zamosc
L100001006369,way/32036484-220,Poznan
L100001069883,way/32036484-220,Poznan
L100001006224,way/183945016-220,Sosnowiec
L100001069566,way/183945016-220,Sosnowiec
L100001072964,way/183945016-220,Sosnowiec
L100001073514,way/183945016-220,Sosnowiec
L100001073515,way/183945016-220,Sosnowiec
L100001069330,way/658600169-400,Plock
L100001071764,way/112614319-400,Gdansk
L100001072192,PL36-400,Olesnica
L100001072460,way/254235846-400,OstrowiecSwietokrz
L100001072461,way/254235846-400,OstrowiecSwietokrz
L100001072515,way/158232924-220,ZielonaGora
L100001071227,way/254235846-400,OstrowiecSwietokrz
L100001073036,way/254235846-400,OstrowiecSwietokrz
L100001006399,way/245964556-220,Wloclawek
L100001070018,way/170316833-220,PiotrkowTrybunalsk
L100001072138,way/170316833-220,PiotrkowTrybunalsk
L100001072647,way/216060722-220,Czestochowa
L100001072060,way/32036484-220,Poznan
L100001072061,way/32036484-220,Poznan
L100001070570,PL17-400,Bialystok
L100001069402,relation/18085709-400,Slupsk
L100001070823,way/165763717-220,Police
L100001069684,way/180535363-220,Lubin
L100001069685,way/180535363-220,Lubin
L100001006173,way/32036484-220,Poznan
L100001072292,way/32036484-220,Poznan
L100001073218,way/165763717-220,Police
L100001006457,way/254235846-400,OstrowiecSwietokrz
L100001071209,way/170259740-220,Grajewo
L100001006213,way/180535363-220,Lubin
L100001006214,way/180535363-220,Lubin
L100001006215,way/180535363-220,Lubin
L100001006216,way/180535363-220,Lubin
L100001006217,way/180535363-220,Lubin
L100001070694,way/180535363-220,Lubin
L100001070746,way/180535363-220,Lubin
L100001070747,way/180535363-220,Lubin
L100001072294,way/112614319-400,Gdansk
L100001073325,PL7-400,Kwidzyn
L100001072112,PL7-400,Kwidzyn
L100001073363,way/191038569-220,Tarnow
L100001072056,way/165763717-220,Police
L100001072057,way/165763717-220,Police
L100001072058,way/165763717-220,Police
L100001072059,way/165763717-220,Police
L100001070869,way/658600169-400,Plock
L100001072154,way/658600169-400,Plock
L100001069854,way/194903381-400,Chelm
L100001070858,way/165763717-220,Police
L100001070859,way/165763717-220,Police
L100001072900,way/32036484-220,Poznan
L100001069546,way/32036484-220,Poznan
L100001069547,way/32036484-220,Poznan
L100001069548,way/32036484-220,Poznan
L100001069526,way/88544449-220,Pulawy
L100001072924,way/29115701-220,Warsaw
L100001069984,way/255284259-220,Konin
L100001069985,way/255284259-220,Konin
L100001006168,way/255284259-220,Konin
L100001069408,relation/18085709-400,Slupsk
L100001072105,way/165763717-220,Police
