GEM location ID,bus_id
L100000801385,PH86-138
L100000830876,way/615643343-500
L100000830877,way/1020283720-230
L100000830878,way/232660843-230
L100001019105,way/91196376-230
L100001018156,way/441813430-230
L100000801422,PH42-230
L100000808732,way/296127164-230
L100000830880,PH92-138
L100000801440,way/449725899-138
L100000808727,PH51-230
L100000801451,way/97816397-230
L100000801452,PH18-230
L100000830881,way/896657928-230
L100000830882,way/706378329-230
L100001018148,way/706378329-230
L100000801456,way/706378329-230
L100000830883,way/106522035-138
L100001018639,way/289700831-138
L100000808728,way/102140324-230
L100000808729,way/727170005-230
L100000801461,way/102140324-230
L100000830884,way/315261197-230
L100000830885,way/936835406-230
L100000808730,way/238203197-138
L100000808731,way/296127164-230
L100001018640,way/153737206-138
L100000801489,PH87-138
L100000830886,way/332492141-138
L100000801498,PH138-138
L100000808733,way/102369229-230
L100001019101,way/794493572-230
L100000830889,way/493029880-138
L100001018225,way/1426217205-230
L100000801524,way/1426217205-230
L100001019103,way/528730876-230
L100000801529,PH86-138
L100000830891,way/727170005-230
L100000830767,way/289700831-138
L100000830768,PH72-138
L100000830769,PH18-230
L100000830770,PH18-230
L100001019026,PH75-138
L100000800804,way/102140324-230
L100000830774,relation/2412468-230
L100000830778,relation/2412468-230
L100000830783,relation/2412468-230
L100000830785,PH15-230
L100000830789,relation/2412468-230
L100000830790,way/896657928-230
L100000830791,PH112-138
L100000830797,PH46-230
L100000830792,relation/2412468-230
L100000830796,relation/2412468-230
L100000830799,way/289700831-138
L100000830803,PH133-138
L100000830809,relation/2412468-230
L100000830807,relation/2412468-230
L100000830808,PH44-230
L100000830810,way/30618817-230
L100000830811,relation/2412468-230
L100000830812,way/441813430-230
L100000830813,relation/2412468-230
L100000830819,relation/2412468-230
L100000830822,relation/2412468-230
L100000830823,way/106994179-138
L100000830842,relation/2412468-230
L100000830837,way/852393053-500
L100000830838,PH25-230
L100000830839,PH25-230
L100000830840,PH25-230
L100000830841,relation/2412468-230
L100000830843,PH106-138
L100000830844,relation/2412468-230
L100000830845,relation/8601923-230
L100000830848,PH68-138
L100000830850,PH128-138
L100000830858,way/156958991-230
L100000830859,way/102369229-230
L100000830872,relation/2412468-230
L100000830873,relation/2412468-230
L100000830874,PH11-230
L100000830875,way/106994179-138
L100000830861,relation/2412468-230
L100000830879,way/289700831-138
L100000830887,PH68-138
L100000830890,way/30618817-230
L100000830892,relation/2412468-230
L100000830893,way/239879814-230
L100000830894,relation/2412468-230
L100000830895,relation/2412468-230
L100000700225,way/617028751-138
L100000700006,PH65-230
L100001044847,relation/15283858-138
L100000700226,way/1020283720-230
L100001026007,PH76-230
L100000700227,PH76-230
L100001026005,way/239879814-230
L100000700228,way/1020283720-230
L100001004542,way/249247868-230
L100000700038,PH108-138
L100000700071,way/727170005-230
L100000700078,PH66-230
L100000700092,PH80-230
L100000700093,way/98564119-230
L100000700094,way/98564119-230
L100000700095,way/493145451-230
L100000700106,PH136-138
L100000700111,way/280280151-230
L100000700229,way/615643343-500
L100000700230,way/289700831-138
L100001004544,PH64-230
L100000700115,PH109-138
L100000700231,way/447958186-230
L100000700136,PH107-138
L100001043034,PH109-138
L100000700232,way/245298515-138
L100000700169,PH65-230
L100000700233,way/315261197-500
L100000700234,PH58-500
L100000700235,PH63-230
L100000700178,PH62-230
L100000700179,PH76-230
L100001044848,PH76-230
L100000603134,way/896657928-230
L100000603135,PH126-138
L100000603136,way/401263861-138
L100000603137,way/401263861-138
L100000603138,PH125-138
L100001045662,PH122-138
L100000603139,PH119-138
L100001045663,PH119-138
L100000603140,way/727170005-230
L100000603141,way/727170005-230
L100000603142,way/249247868-230
L100000603143,way/30665662-500
L100000604168,PH4-230
L100000603144,PH8-230
L100000603145,way/896657928-230
L100000603146,PH73-138
L100000603147,way/102140324-230
L100000603148,PH116-138
L100000604187,way/896657928-230
L100000604190,PH82-138
L100000603149,PH15-230
L100000603150,way/343559372-230
L100000604203,PH15-230
L100000604206,PH55-230
L100000603151,way/116434364-138
L100000603152,way/239879814-230
L100000603153,PH22-500
L100000604214,way/239879814-230
L100000603154,way/239879814-230
L100000603155,way/896657928-230
L100001045676,way/249247868-230
L100000603157,way/289700831-138
L100000603158,PH55-230
L100000603159,PH55-230
L100000603160,PH45-500
L100001045656,way/549891834-230
L100000603161,PH4-230
L100000603162,way/727170005-230
L100000603163,PH70-138
L100001045658,PH114-138
L100000604279,PH34-230
L100000604281,way/1020283720-230
L100000603164,way/343559372-230
L100000604309,PH55-230
L100000604310,PH55-230
L100000604312,PH71-138
L100000603165,way/296127164-230
L100000603166,way/296127164-230
L100000604313,way/296127164-230
L100000603167,way/1177962161-230
L100000603168,way/106994179-230
L100000603169,way/106522035-138
L100001045659,PH1-230
L100001045660,way/343559372-230
L100000603170,PH11-230
L100000603171,PH9-230
L100000603172,PH9-230
L100000603173,PH9-230
L100000604359,way/106522035-138
L100000603174,PH55-230
L100000604390,way/1060888354-230
L100000603175,way/1060888354-230
L100000603156,way/232660843-230
