from_cluster_id,from_cluster_type,to_cluster_id,to_cluster_type,s_nom,num_lines,voltage,length,bus0,bus1,type,line_id,from_bus,to_bus,connection_type,length,water_distance_km,water_share,crosses_water,water_types
237,renewable,0,generation,13406.073250583111,3.0,500.0,589.1763843859843,won101,gen0,Renewable cluster 237 to Generation cluster 0,,,,,589.1763843859843,0.0,0.0,False,[]
237,renewable,1,demand,96856.28115925162,21.0,571.4285714285714,413.4507692788758,won101,dem1,Renewable cluster 237 to Demand cluster 1,,,,,413.4507692788758,0.0,0.0,False,[]
239,renewable,1,demand,55633.47193911234,12.0,625.0,599.0270699175458,won103,dem1,Renewable cluster 239 to Demand cluster 1,,,,,599.0270699175458,0.0,0.0,False,[]
239,renewable,4,generation,126179.90133139273,26.0,653.8461538461538,388.47072057075917,won103,gen4,Renewable cluster 239 to Generation cluster 4,,,,,388.47072057075917,0.0,0.0,False,[]
240,renewable,3,generation,4468.691083527704,1.0,500.0,776.2841295424013,won104,gen3,Renewable cluster 240 to Generation cluster 3,,,,,776.2841295424013,0.0,0.0,False,[]
244,renewable,4,demand,33515.18312645778,15.0,500.0,356.9416452254979,won108,dem4,Renewable cluster 244 to Demand cluster 4,,,,,356.9416452254979,0.0,0.0,False,[]
248,renewable,4,demand,26812.146501166226,9.0,500.0,110.20441249784511,won112,dem4,Renewable cluster 248 to Demand cluster 4,,,,,110.20441249784511,0.0,0.0,False,[]
249,renewable,4,demand,6703.0366252915555,2.0,500.0,362.6199010669068,won113,dem4,Renewable cluster 249 to Demand cluster 4,,,,,362.6199010669068,0.0,0.0,False,[]
255,renewable,0,demand,4468.691083527704,2.0,500.0,683.6217630079782,wof5,dem0,Renewable cluster 255 to Demand cluster 0,,,,,683.6217630079782,0.0,0.0,False,[]
100,renewable,1,generation,0.0,,0.0,241.2680739054353,sol100,gen1,Potential connection: Renewable cluster 100 to Generation cluster 1,potential_renewable100-generation1,renewable100,generation1,potential,241.2680739054353,0.0,0.0,False,[]
102,renewable,1,generation,0.0,,0.0,89.45179072628541,sol102,gen1,Potential connection: Renewable cluster 102 to Generation cluster 1,potential_renewable102-generation1,renewable102,generation1,potential,89.45179072628541,0.0,0.0,False,[]
111,renewable,2,generation,0.0,,0.0,404.9941021123872,sol111,gen2,Potential connection: Renewable cluster 111 to Generation cluster 2,potential_renewable111-generation2,renewable111,generation2,potential,404.9941021123872,0.0,0.0,False,[]
115,renewable,4,generation,0.0,,0.0,463.45490593599106,sol115,gen4,Potential connection: Renewable cluster 115 to Generation cluster 4,potential_renewable115-generation4,renewable115,generation4,potential,463.45490593599106,266.8376731146615,0.5757575757575758,True,['ocean']
116,renewable,4,generation,0.0,,0.0,122.84972886549853,sol116,gen4,Potential connection: Renewable cluster 116 to Generation cluster 4,potential_renewable116-generation4,renewable116,generation4,potential,122.84972886549853,0.0,0.0,False,[]
118,renewable,4,generation,0.0,,0.0,226.34252365582452,sol118,gen4,Potential connection: Renewable cluster 118 to Generation cluster 4,potential_renewable118-generation4,renewable118,generation4,potential,226.34252365582452,0.0,0.0,False,[]
121,renewable,4,generation,0.0,,0.0,384.79220572442983,sol121,gen4,Potential connection: Renewable cluster 121 to Generation cluster 4,potential_renewable121-generation4,renewable121,generation4,potential,384.79220572442983,0.0,0.0,False,[]
124,renewable,3,generation,0.0,,0.0,565.3720518970113,sol124,gen3,Potential connection: Renewable cluster 124 to Generation cluster 3,potential_renewable124-generation3,renewable124,generation3,potential,565.3720518970113,0.0,0.0,False,[]
126,renewable,3,generation,0.0,,0.0,479.0339241305091,sol126,gen3,Potential connection: Renewable cluster 126 to Generation cluster 3,potential_renewable126-generation3,renewable126,generation3,potential,479.0339241305091,0.0,0.0,False,[]
13,renewable,2,demand,0.0,,0.0,265.72250096651044,sol13,dem2,Potential connection: Renewable cluster 13 to Demand cluster 2,potential_renewable13-demand2,renewable13,demand2,potential,265.72250096651044,0.0,0.0,False,[]
130,renewable,3,generation,0.0,,0.0,290.12477364733525,sol130,gen3,Potential connection: Renewable cluster 130 to Generation cluster 3,potential_renewable130-generation3,renewable130,generation3,potential,290.12477364733525,0.0,0.0,False,[]
133,renewable,3,generation,0.0,,0.0,187.92945601104552,sol133,gen3,Potential connection: Renewable cluster 133 to Generation cluster 3,potential_renewable133-generation3,renewable133,generation3,potential,187.92945601104552,0.0,0.0,False,[]
134,renewable,3,generation,0.0,,0.0,84.20736117997015,sol134,gen3,Potential connection: Renewable cluster 134 to Generation cluster 3,potential_renewable134-generation3,renewable134,generation3,potential,84.20736117997015,0.0,0.0,False,[]
136,renewable,3,generation,0.0,,0.0,205.94687676086193,won0,gen3,Potential connection: Renewable cluster 136 to Generation cluster 3,potential_renewable136-generation3,renewable136,generation3,potential,205.94687676086193,0.0,0.0,False,[]
137,renewable,1,generation,0.0,,0.0,936.409637785655,won1,gen1,Potential connection: Renewable cluster 137 to Generation cluster 1,potential_renewable137-generation1,renewable137,generation1,potential,936.409637785655,0.0,0.0,False,[]
139,renewable,1,generation,0.0,,0.0,969.0625679971885,won3,gen1,Potential connection: Renewable cluster 139 to Generation cluster 1,potential_renewable139-generation1,renewable139,generation1,potential,969.0625679971885,0.0,0.0,False,[]
14,renewable,2,demand,0.0,,0.0,323.69173635736644,sol14,dem2,Potential connection: Renewable cluster 14 to Demand cluster 2,potential_renewable14-demand2,renewable14,demand2,potential,323.69173635736644,0.0,0.0,False,[]
140,renewable,1,generation,0.0,,0.0,829.0969988069148,won4,gen1,Potential connection: Renewable cluster 140 to Generation cluster 1,potential_renewable140-generation1,renewable140,generation1,potential,829.0969988069148,0.0,0.0,False,[]
141,renewable,1,generation,0.0,,0.0,627.2198485150283,won5,gen1,Potential connection: Renewable cluster 141 to Generation cluster 1,potential_renewable141-generation1,renewable141,generation1,potential,627.2198485150283,0.0,0.0,False,[]
142,renewable,1,generation,0.0,,0.0,670.7011931681521,won6,gen1,Potential connection: Renewable cluster 142 to Generation cluster 1,potential_renewable142-generation1,renewable142,generation1,potential,670.7011931681521,0.0,0.0,False,[]
143,renewable,1,generation,0.0,,0.0,832.7803042335239,won7,gen1,Potential connection: Renewable cluster 143 to Generation cluster 1,potential_renewable143-generation1,renewable143,generation1,potential,832.7803042335239,0.0,0.0,False,[]
144,renewable,1,generation,0.0,,0.0,673.9588273736662,won8,gen1,Potential connection: Renewable cluster 144 to Generation cluster 1,potential_renewable144-generation1,renewable144,generation1,potential,673.9588273736662,0.0,0.0,False,[]
145,renewable,1,generation,0.0,,0.0,553.1713617921878,won9,gen1,Potential connection: Renewable cluster 145 to Generation cluster 1,potential_renewable145-generation1,renewable145,generation1,potential,553.1713617921878,0.0,0.0,False,[]
146,renewable,1,generation,0.0,,0.0,296.580166143762,won10,gen1,Potential connection: Renewable cluster 146 to Generation cluster 1,potential_renewable146-generation1,renewable146,generation1,potential,296.580166143762,0.0,0.0,False,[]
147,renewable,1,generation,0.0,,0.0,265.0420850634366,won11,gen1,Potential connection: Renewable cluster 147 to Generation cluster 1,potential_renewable147-generation1,renewable147,generation1,potential,265.0420850634366,0.0,0.0,False,[]
148,renewable,1,generation,0.0,,0.0,457.99987276717616,won12,gen1,Potential connection: Renewable cluster 148 to Generation cluster 1,potential_renewable148-generation1,renewable148,generation1,potential,457.99987276717616,0.0,0.0,False,[]
149,renewable,1,generation,0.0,,0.0,279.11899058453025,won13,gen1,Potential connection: Renewable cluster 149 to Generation cluster 1,potential_renewable149-generation1,renewable149,generation1,potential,279.11899058453025,0.0,0.0,False,[]
150,renewable,1,generation,0.0,,0.0,160.88918525660526,won14,gen1,Potential connection: Renewable cluster 150 to Generation cluster 1,potential_renewable150-generation1,renewable150,generation1,potential,160.88918525660526,0.0,0.0,False,[]
151,renewable,1,generation,0.0,,0.0,52.686635329468864,won15,gen1,Potential connection: Renewable cluster 151 to Generation cluster 1,potential_renewable151-generation1,renewable151,generation1,potential,52.686635329468864,0.0,0.0,False,[]
152,renewable,1,generation,0.0,,0.0,789.2619634952148,won16,gen1,Potential connection: Renewable cluster 152 to Generation cluster 1,potential_renewable152-generation1,renewable152,generation1,potential,789.2619634952148,0.0,0.0,False,[]
153,renewable,3,generation,0.0,,0.0,647.4152335583841,won17,gen3,Potential connection: Renewable cluster 153 to Generation cluster 3,potential_renewable153-generation3,renewable153,generation3,potential,647.4152335583841,0.0,0.0,False,[]
154,renewable,1,generation,0.0,,0.0,819.779984680097,won18,gen1,Potential connection: Renewable cluster 154 to Generation cluster 1,potential_renewable154-generation1,renewable154,generation1,potential,819.779984680097,0.0,0.0,False,[]
160,renewable,3,generation,0.0,,0.0,276.75492089586356,won24,gen3,Potential connection: Renewable cluster 160 to Generation cluster 3,potential_renewable160-generation3,renewable160,generation3,potential,276.75492089586356,0.0,0.0,False,[]
161,renewable,1,generation,0.0,,0.0,402.9038248535675,won25,gen1,Potential connection: Renewable cluster 161 to Generation cluster 1,potential_renewable161-generation1,renewable161,generation1,potential,402.9038248535675,0.0,0.0,False,[]
162,renewable,1,generation,0.0,,0.0,465.3762211738322,won26,gen1,Potential connection: Renewable cluster 162 to Generation cluster 1,potential_renewable162-generation1,renewable162,generation1,potential,465.3762211738322,0.0,0.0,False,[]
163,renewable,1,generation,0.0,,0.0,538.5867298970848,won27,gen1,Potential connection: Renewable cluster 163 to Generation cluster 1,potential_renewable163-generation1,renewable163,generation1,potential,538.5867298970848,0.0,0.0,False,[]
164,renewable,1,generation,0.0,,0.0,657.0126438322827,won28,gen1,Potential connection: Renewable cluster 164 to Generation cluster 1,potential_renewable164-generation1,renewable164,generation1,potential,657.0126438322827,0.0,0.0,False,[]
166,renewable,1,generation,0.0,,0.0,565.7162783791354,won30,gen1,Potential connection: Renewable cluster 166 to Generation cluster 1,potential_renewable166-generation1,renewable166,generation1,potential,565.7162783791354,0.0,0.0,False,[]
167,renewable,1,generation,0.0,,0.0,676.8864609002766,won31,gen1,Potential connection: Renewable cluster 167 to Generation cluster 1,potential_renewable167-generation1,renewable167,generation1,potential,676.8864609002766,0.0,0.0,False,[]
168,renewable,1,generation,0.0,,0.0,392.27462762409255,won32,gen1,Potential connection: Renewable cluster 168 to Generation cluster 1,potential_renewable168-generation1,renewable168,generation1,potential,392.27462762409255,0.0,0.0,False,[]
170,renewable,1,generation,0.0,,0.0,711.6545573253766,won34,gen1,Potential connection: Renewable cluster 170 to Generation cluster 1,potential_renewable170-generation1,renewable170,generation1,potential,711.6545573253766,0.0,0.0,False,[]
171,renewable,1,generation,0.0,,0.0,560.3770734785543,won35,gen1,Potential connection: Renewable cluster 171 to Generation cluster 1,potential_renewable171-generation1,renewable171,generation1,potential,560.3770734785543,0.0,0.0,False,[]
175,renewable,1,generation,0.0,,0.0,342.55448172254074,won39,gen1,Potential connection: Renewable cluster 175 to Generation cluster 1,potential_renewable175-generation1,renewable175,generation1,potential,342.55448172254074,0.0,0.0,False,[]
176,renewable,1,generation,0.0,,0.0,396.5543248725172,won40,gen1,Potential connection: Renewable cluster 176 to Generation cluster 1,potential_renewable176-generation1,renewable176,generation1,potential,396.5543248725172,0.0,0.0,False,[]
177,renewable,1,generation,0.0,,0.0,373.3727344711758,won41,gen1,Potential connection: Renewable cluster 177 to Generation cluster 1,potential_renewable177-generation1,renewable177,generation1,potential,373.3727344711758,0.0,0.0,False,[]
179,renewable,1,generation,0.0,,0.0,551.9256792339704,won43,gen1,Potential connection: Renewable cluster 179 to Generation cluster 1,potential_renewable179-generation1,renewable179,generation1,potential,551.9256792339704,0.0,0.0,False,[]
180,renewable,2,generation,0.0,,0.0,288.72821837597104,won44,gen2,Potential connection: Renewable cluster 180 to Generation cluster 2,potential_renewable180-generation2,renewable180,generation2,potential,288.72821837597104,0.0,0.0,False,[]
182,renewable,0,demand,0.0,,0.0,287.45341613316043,won46,dem0,Potential connection: Renewable cluster 182 to Demand cluster 0,potential_renewable182-demand0,renewable182,demand0,potential,287.45341613316043,0.0,0.0,False,[]
183,renewable,0,demand,0.0,,0.0,420.59335105787505,won47,dem0,Potential connection: Renewable cluster 183 to Demand cluster 0,potential_renewable183-demand0,renewable183,demand0,potential,420.59335105787505,0.0,0.0,False,[]
184,renewable,0,generation,0.0,,0.0,116.96843303937531,won48,gen0,Potential connection: Renewable cluster 184 to Generation cluster 0,potential_renewable184-generation0,renewable184,generation0,potential,116.96843303937531,0.0,0.0,False,[]
185,renewable,0,generation,0.0,,0.0,229.23089041197346,won49,gen0,Potential connection: Renewable cluster 185 to Generation cluster 0,potential_renewable185-generation0,renewable185,generation0,potential,229.23089041197346,0.0,0.0,False,[]
189,renewable,3,demand,0.0,,0.0,225.8304120419991,won53,dem3,Potential connection: Renewable cluster 189 to Demand cluster 3,potential_renewable189-demand3,renewable189,demand3,potential,225.8304120419991,0.0,0.0,False,[]
194,renewable,0,generation,0.0,,0.0,469.5613533250148,won58,gen0,Potential connection: Renewable cluster 194 to Generation cluster 0,potential_renewable194-generation0,renewable194,generation0,potential,469.5613533250148,0.0,0.0,False,[]
195,renewable,0,demand,0.0,,0.0,259.93824548531086,won59,dem0,Potential connection: Renewable cluster 195 to Demand cluster 0,potential_renewable195-demand0,renewable195,demand0,potential,259.93824548531086,0.0,0.0,False,[]
197,renewable,0,demand,0.0,,0.0,364.89214733054564,won61,dem0,Potential connection: Renewable cluster 197 to Demand cluster 0,potential_renewable197-demand0,renewable197,demand0,potential,364.89214733054564,0.0,0.0,False,[]
198,renewable,0,generation,0.0,,0.0,498.20493173631115,won62,gen0,Potential connection: Renewable cluster 198 to Generation cluster 0,potential_renewable198-generation0,renewable198,generation0,potential,498.20493173631115,0.0,0.0,False,[]
199,renewable,2,generation,0.0,,0.0,129.8074340758786,won63,gen2,Potential connection: Renewable cluster 199 to Generation cluster 2,potential_renewable199-generation2,renewable199,generation2,potential,129.8074340758786,0.0,0.0,False,[]
2,renewable,3,generation,0.0,,0.0,604.1029501448918,sol2,gen3,Potential connection: Renewable cluster 2 to Generation cluster 3,potential_renewable2-generation3,renewable2,generation3,potential,604.1029501448918,0.0,0.0,False,[]
20,renewable,2,generation,0.0,,0.0,223.01798722975317,sol20,gen2,Potential connection: Renewable cluster 20 to Generation cluster 2,potential_renewable20-generation2,renewable20,generation2,potential,223.01798722975317,0.0,0.0,False,[]
201,renewable,2,generation,0.0,,0.0,245.7311317800385,won65,gen2,Potential connection: Renewable cluster 201 to Generation cluster 2,potential_renewable201-generation2,renewable201,generation2,potential,245.7311317800385,0.0,0.0,False,[]
202,renewable,2,generation,0.0,,0.0,54.30978004321694,won66,gen2,Potential connection: Renewable cluster 202 to Generation cluster 2,potential_renewable202-generation2,renewable202,generation2,potential,54.30978004321694,0.0,0.0,False,[]
203,renewable,2,generation,0.0,,0.0,178.52248799307995,won67,gen2,Potential connection: Renewable cluster 203 to Generation cluster 2,potential_renewable203-generation2,renewable203,generation2,potential,178.52248799307995,0.0,0.0,False,[]
205,renewable,2,generation,0.0,,0.0,311.39488567080593,won69,gen2,Potential connection: Renewable cluster 205 to Generation cluster 2,potential_renewable205-generation2,renewable205,generation2,potential,311.39488567080593,0.0,0.0,False,[]
208,renewable,4,demand,0.0,,0.0,323.09100735456053,won72,dem4,Potential connection: Renewable cluster 208 to Demand cluster 4,potential_renewable208-demand4,renewable208,demand4,potential,323.09100735456053,0.0,0.0,False,[]
211,renewable,4,demand,0.0,,0.0,511.23485520507614,won75,dem4,Potential connection: Renewable cluster 211 to Demand cluster 4,potential_renewable211-demand4,renewable211,demand4,potential,511.23485520507614,0.0,0.0,False,[]
212,renewable,4,demand,0.0,,0.0,884.055402757317,won76,dem4,Potential connection: Renewable cluster 212 to Demand cluster 4,potential_renewable212-demand4,renewable212,demand4,potential,884.055402757317,0.0,0.0,False,[]
214,renewable,4,demand,0.0,,0.0,594.3517278357428,won78,dem4,Potential connection: Renewable cluster 214 to Demand cluster 4,potential_renewable214-demand4,renewable214,demand4,potential,594.3517278357428,0.0,0.0,False,[]
216,renewable,4,demand,0.0,,0.0,344.8798296371251,won80,dem4,Potential connection: Renewable cluster 216 to Demand cluster 4,potential_renewable216-demand4,renewable216,demand4,potential,344.8798296371251,0.0,0.0,False,[]
217,renewable,4,demand,0.0,,0.0,679.9048667582824,won81,dem4,Potential connection: Renewable cluster 217 to Demand cluster 4,potential_renewable217-demand4,renewable217,demand4,potential,679.9048667582824,0.0,0.0,False,[]
218,renewable,4,demand,0.0,,0.0,864.4523637262523,won82,dem4,Potential connection: Renewable cluster 218 to Demand cluster 4,potential_renewable218-demand4,renewable218,demand4,potential,864.4523637262523,0.0,0.0,False,[]
22,renewable,2,generation,0.0,,0.0,357.1466907972637,sol22,gen2,Potential connection: Renewable cluster 22 to Generation cluster 2,potential_renewable22-generation2,renewable22,generation2,potential,357.1466907972637,0.0,0.0,False,[]
221,renewable,4,generation,0.0,,0.0,274.1426901790237,won85,gen4,Potential connection: Renewable cluster 221 to Generation cluster 4,potential_renewable221-generation4,renewable221,generation4,potential,274.1426901790237,0.0,0.0,False,[]
222,renewable,1,demand,0.0,,0.0,371.00509513224176,won86,dem1,Potential connection: Renewable cluster 222 to Demand cluster 1,potential_renewable222-demand1,renewable222,demand1,potential,371.00509513224176,0.0,0.0,False,[]
224,renewable,1,demand,0.0,,0.0,176.68952952533925,won88,dem1,Potential connection: Renewable cluster 224 to Demand cluster 1,potential_renewable224-demand1,renewable224,demand1,potential,176.68952952533925,0.0,0.0,False,[]
226,renewable,3,generation,0.0,,0.0,375.7673260086922,won90,gen3,Potential connection: Renewable cluster 226 to Generation cluster 3,potential_renewable226-generation3,renewable226,generation3,potential,375.7673260086922,0.0,0.0,False,[]
228,renewable,3,generation,0.0,,0.0,182.57519044683386,won92,gen3,Potential connection: Renewable cluster 228 to Generation cluster 3,potential_renewable228-generation3,renewable228,generation3,potential,182.57519044683386,0.0,0.0,False,[]
230,renewable,3,generation,0.0,,0.0,135.97458155359337,won94,gen3,Potential connection: Renewable cluster 230 to Generation cluster 3,potential_renewable230-generation3,renewable230,generation3,potential,135.97458155359337,0.0,0.0,False,[]
231,renewable,4,generation,0.0,,0.0,371.6509366297104,won95,gen4,Potential connection: Renewable cluster 231 to Generation cluster 4,potential_renewable231-generation4,renewable231,generation4,potential,371.6509366297104,98.4372751073287,0.2648648648648649,True,['ocean']
238,renewable,1,demand,0.0,,0.0,389.0774592097401,won102,dem1,Potential connection: Renewable cluster 238 to Demand cluster 1,potential_renewable238-demand1,renewable238,demand1,potential,389.0774592097401,0.0,0.0,False,[]
24,renewable,3,demand,0.0,,0.0,206.07115019195425,sol24,dem3,Potential connection: Renewable cluster 24 to Demand cluster 3,potential_renewable24-demand3,renewable24,demand3,potential,206.07115019195425,0.0,0.0,False,[]
241,renewable,3,generation,0.0,,0.0,507.13428658701645,won105,gen3,Potential connection: Renewable cluster 241 to Generation cluster 3,potential_renewable241-generation3,renewable241,generation3,potential,507.13428658701645,0.0,0.0,False,[]
242,renewable,4,generation,0.0,,0.0,558.2242652909356,won106,gen4,Potential connection: Renewable cluster 242 to Generation cluster 4,potential_renewable242-generation4,renewable242,generation4,potential,558.2242652909356,0.0,0.0,False,[]
243,renewable,4,demand,0.0,,0.0,722.4583240347454,won107,dem4,Potential connection: Renewable cluster 243 to Demand cluster 4,potential_renewable243-demand4,renewable243,demand4,potential,722.4583240347454,0.0,0.0,False,[]
245,renewable,4,demand,0.0,,0.0,434.39853769623085,won109,dem4,Potential connection: Renewable cluster 245 to Demand cluster 4,potential_renewable245-demand4,renewable245,demand4,potential,434.39853769623085,0.0,0.0,False,[]
246,renewable,4,demand,0.0,,0.0,209.05842026740916,won110,dem4,Potential connection: Renewable cluster 246 to Demand cluster 4,potential_renewable246-demand4,renewable246,demand4,potential,209.05842026740916,0.0,0.0,False,[]
247,renewable,4,demand,0.0,,0.0,192.55495539588802,won111,dem4,Potential connection: Renewable cluster 247 to Demand cluster 4,potential_renewable247-demand4,renewable247,demand4,potential,192.55495539588802,0.0,0.0,False,[]
25,renewable,0,generation,0.0,,0.0,155.30751920030056,sol25,gen0,Potential connection: Renewable cluster 25 to Generation cluster 0,potential_renewable25-generation0,renewable25,generation0,potential,155.30751920030056,0.0,0.0,False,[]
250,renewable,4,generation,0.0,,0.0,67.77897967238368,wof0,gen4,Potential connection: Renewable cluster 250 to Generation cluster 4,potential_renewable250-generation4,renewable250,generation4,potential,67.77897967238368,0.0,0.0,False,[]
254,renewable,0,generation,0.0,,0.0,561.9224415799474,wof4,gen0,Potential connection: Renewable cluster 254 to Generation cluster 0,potential_renewable254-generation0,renewable254,generation0,potential,561.9224415799474,128.4394152182737,0.22857142857142856,True,['ocean']
256,renewable,0,demand,0.0,,0.0,528.5826122685542,wof6,dem0,Potential connection: Renewable cluster 256 to Demand cluster 0,potential_renewable256-demand0,renewable256,demand0,potential,528.5826122685542,192.21185900674698,0.36363636363636365,True,['ocean']
257,renewable,0,demand,0.0,,0.0,385.05830186835743,wof7,dem0,Potential connection: Renewable cluster 257 to Demand cluster 0,potential_renewable257-demand0,renewable257,demand0,potential,385.05830186835743,134.36930325614554,0.3489583333333333,True,['ocean']
258,renewable,0,demand,0.0,,0.0,453.70966387573026,wof8,dem0,Potential connection: Renewable cluster 258 to Demand cluster 0,potential_renewable258-demand0,renewable258,demand0,potential,453.70966387573026,188.71109913415327,0.415929203539823,True,['ocean']
259,renewable,0,demand,0.0,,0.0,599.2385529707833,wof9,dem0,Potential connection: Renewable cluster 259 to Demand cluster 0,potential_renewable259-demand0,renewable259,demand0,potential,599.2385529707833,218.45151262145612,0.36454849498327757,True,['ocean']
260,renewable,0,demand,0.0,,0.0,711.0662546534129,wof10,dem0,Potential connection: Renewable cluster 260 to Demand cluster 0,potential_renewable260-demand0,renewable260,demand0,potential,711.0662546534129,322.4835690118295,0.4535211267605634,True,['ocean']
261,renewable,0,demand,0.0,,0.0,797.1107768039997,wof11,dem0,Potential connection: Renewable cluster 261 to Demand cluster 0,potential_renewable261-demand0,renewable261,demand0,potential,797.1107768039997,372.51910674759785,0.46733668341708545,True,['ocean']
262,renewable,0,demand,0.0,,0.0,824.2542374608462,wof12,dem0,Potential connection: Renewable cluster 262 to Demand cluster 0,potential_renewable262-demand0,renewable262,demand0,potential,824.2542374608462,184.05677147183945,0.22330097087378642,True,['ocean']
263,renewable,0,demand,0.0,,0.0,463.2224508163405,wof13,dem0,Potential connection: Renewable cluster 263 to Demand cluster 0,potential_renewable263-demand0,renewable263,demand0,potential,463.2224508163405,164.4339435798265,0.354978354978355,True,['ocean']
264,renewable,0,demand,0.0,,0.0,401.560011594841,wof14,dem0,Potential connection: Renewable cluster 264 to Demand cluster 0,potential_renewable264-demand0,renewable264,demand0,potential,401.560011594841,132.51480382629754,0.33,True,['ocean']
265,renewable,0,demand,0.0,,0.0,530.616057071864,wof15,dem0,Potential connection: Renewable cluster 265 to Demand cluster 0,potential_renewable265-demand0,renewable265,demand0,potential,530.616057071864,256.29756718942866,0.4830188679245283,True,['ocean']
266,renewable,0,demand,0.0,,0.0,618.8339663875835,wof16,dem0,Potential connection: Renewable cluster 266 to Demand cluster 0,potential_renewable266-demand0,renewable266,demand0,potential,618.8339663875835,320.43182725570665,0.517799352750809,True,['ocean']
267,renewable,0,demand,0.0,,0.0,974.5125269805638,wof17,dem0,Potential connection: Renewable cluster 267 to Demand cluster 0,potential_renewable267-demand0,renewable267,demand0,potential,974.5125269805638,700.3683458792553,0.7186858316221766,True,['ocean']
268,renewable,0,demand,0.0,,0.0,845.6706762058528,wof18,dem0,Potential connection: Renewable cluster 268 to Demand cluster 0,potential_renewable268-demand0,renewable268,demand0,potential,845.6706762058528,581.1480950229794,0.6872037914691943,True,['ocean']
269,renewable,0,demand,0.0,,0.0,844.569094306137,wof19,dem0,Potential connection: Renewable cluster 269 to Demand cluster 0,potential_renewable269-demand0,renewable269,demand0,potential,844.569094306137,260.17531341184315,0.3080568720379147,True,['ocean']
270,renewable,0,demand,0.0,,0.0,799.3121729656274,wof20,dem0,Potential connection: Renewable cluster 270 to Demand cluster 0,potential_renewable270-demand0,renewable270,demand0,potential,799.3121729656274,326.5360506100182,0.40852130325814534,True,['ocean']
271,renewable,3,demand,0.0,,0.0,497.67838252737516,wof21,dem3,Potential connection: Renewable cluster 271 to Demand cluster 3,potential_renewable271-demand3,renewable271,demand3,potential,497.67838252737516,154.52111070406406,0.31048387096774194,True,['ocean']
272,renewable,3,demand,0.0,,0.0,485.1185899264699,wof22,dem3,Potential connection: Renewable cluster 272 to Demand cluster 3,potential_renewable272-demand3,renewable272,demand3,potential,485.1185899264699,144.33280361448692,0.2975206611570248,True,['ocean']
273,renewable,3,demand,0.0,,0.0,488.06163380231663,wof23,dem3,Potential connection: Renewable cluster 273 to Demand cluster 3,potential_renewable273-demand3,renewable273,demand3,potential,488.06163380231663,184.02323897464396,0.3770491803278688,True,['ocean']
274,renewable,3,demand,0.0,,0.0,428.73101457011984,wof24,dem3,Potential connection: Renewable cluster 274 to Demand cluster 3,potential_renewable274-demand3,renewable274,demand3,potential,428.73101457011984,208.3552594172545,0.48598130841121495,True,['ocean']
275,renewable,3,demand,0.0,,0.0,523.8133102853253,wof25,dem3,Potential connection: Renewable cluster 275 to Demand cluster 3,potential_renewable275-demand3,renewable275,demand3,potential,523.8133102853253,319.1046602887614,0.6091954022988506,True,['ocean']
276,renewable,3,demand,0.0,,0.0,595.6311712116876,wof26,dem3,Potential connection: Renewable cluster 276 to Demand cluster 3,potential_renewable276-demand3,renewable276,demand3,potential,595.6311712116876,292.801855208439,0.49158249158249157,True,"['lake', 'ocean']"
277,renewable,4,generation,0.0,,0.0,624.49419675303,wof27,gen4,Potential connection: Renewable cluster 277 to Generation cluster 4,potential_renewable277-generation4,renewable277,generation4,potential,624.49419675303,510.4039108077649,0.8173076923076923,True,['ocean']
278,renewable,4,generation,0.0,,0.0,635.5028756756909,wof28,gen4,Potential connection: Renewable cluster 278 to Generation cluster 4,potential_renewable278-generation4,renewable278,generation4,potential,635.5028756756909,483.1425647881436,0.7602523659305994,True,['ocean']
279,renewable,4,generation,0.0,,0.0,486.385559555836,wof29,gen4,Potential connection: Renewable cluster 279 to Generation cluster 4,potential_renewable279-generation4,renewable279,generation4,potential,486.385559555836,262.20785309388685,0.5390946502057613,True,['ocean']
28,renewable,3,demand,0.0,,0.0,167.12550841011515,sol28,dem3,Potential connection: Renewable cluster 28 to Demand cluster 3,potential_renewable28-demand3,renewable28,demand3,potential,167.12550841011515,0.0,0.0,False,[]
280,renewable,4,generation,0.0,,0.0,454.73549493459416,wof30,gen4,Potential connection: Renewable cluster 280 to Generation cluster 4,potential_renewable280-generation4,renewable280,generation4,potential,454.73549493459416,282.4568492765541,0.6211453744493393,True,['ocean']
281,renewable,4,generation,0.0,,0.0,358.5674764549825,wof31,gen4,Potential connection: Renewable cluster 281 to Generation cluster 4,potential_renewable281-generation4,renewable281,generation4,potential,358.5674764549825,158.25045050247832,0.441340782122905,True,['ocean']
282,renewable,4,generation,0.0,,0.0,373.12950150604314,wof32,gen4,Potential connection: Renewable cluster 282 to Generation cluster 4,potential_renewable282-generation4,renewable282,generation4,potential,373.12950150604314,210.6376218179276,0.5645161290322581,True,['ocean']
283,renewable,4,generation,0.0,,0.0,108.8955468162754,wof33,gen4,Potential connection: Renewable cluster 283 to Generation cluster 4,potential_renewable283-generation4,renewable283,generation4,potential,108.8955468162754,8.066336801205585,0.07407407407407407,False,['ocean']
284,renewable,4,generation,0.0,,0.0,263.58125230298737,wof34,gen4,Potential connection: Renewable cluster 284 to Generation cluster 4,potential_renewable284-generation4,renewable284,generation4,potential,263.58125230298737,171.02600340270172,0.648854961832061,True,['ocean']
