line_id,bus0,bus1,type,voltage,s_nom,length,network_country,geometry,bus0_name,bus1_name,link_name
AU_line_22,way/164764363-275,way/164775125-275,way/164764363-275;way/164775125-275,275.0,3686.6701439103545,93765.69250000002,AU,,Davenport,Robertstown,Robertstown-Davenport
AU_line_23,way/164775125-275,way/169794711-220,way/164775125-275;way/169794711-220,330.0,2212.0020863462128,588952.09,AU,,Robertstown,Balranald,Robertstown-Balranald
AU_line_24,way/164775125-275,way/172362099-275,way/164775125-275;way/172362099-275,275.0,3686.6701439103545,187498.52,AU,,Robertstown,Para,Robertstown-Para
AU_line_25,way/166113109-275,way/171486427-275,way/166113109-275;way/171486427-275,275.0,921.6675359775888,222811.07,AU,,Nebo,Bouldercombe,Bouldercombe-Nebo
AU_line_26,way/171744075-275,way/166113109-275,way/166113109-275;way/171744075-275,275.0,3686.6701439103535,71292.54,AU,,Strathmore,Nebo,Nebo-Strathmore
AU_line_27,way/169406848-330,way/169408193-330,way/169406848-330;way/169408193-330,330.0,2212.0020863462128,249211.02,AU,,Dubbo,MountPiper,MountPiper-Dubbo
AU_line_28,way/169794711-220,way/169416665-220,way/169416665-220;way/169794711-220,220.0,491.5560191880474,537408.06,AU,,Balranald,DarlingtonPoint,Balranald-DarlingtonPoint
AU_line_29,way/169416665-220,way/172231145-330,way/169416665-220;way/172231145-330,330.0,1106.0010431731064,201177.18,AU,,DarlingtonPoint,Wagga,Wagga-DarlingtonPoint
AU_line_30,way/830928846-220,way/169794711-220,way/169794711-220;way/830928846-220,220.0,491.5560191880474,365302.29,AU,,BrokenHill,Balranald,Balranald-BrokenHill
AU_line_31,way/169794711-220,way/89180086-220,way/169794711-220;way/89180086-220,220.0,491.5560191880474,222961.83,AU,,Balranald,Ballarat,Ballarat-Balranald
AU_line_32,way/170709510-275,way/172587651-275,way/170709510-275;way/172587651-275,275.0,8295.007823798296,125599.00111111114,AU,,Tarong,Brisbane,Tarong-Brisbane
AU_line_33,way/171728751-275,way/170709510-275,way/170709510-275;way/171728751-275,275.0,2765.0026079327663,99952.73666666668,AU,,GinGin,Tarong,Tarong-GinGin
AU_line_34,way/170709510-275,way/172887193-330,way/170709510-275;way/172887193-330,330.0,2212.0020863462128,108917.88,AU,,Tarong,BulliCreek,Tarong-BulliCreek
AU_line_35,way/171486427-275,way/432510474-275,way/171486427-275;way/432510474-275,275.0,1843.3350719551777,102254.88,AU,,Bouldercombe,CalliopeRiver,Bouldercombe-CalliopeRiver
AU_line_36,way/432510474-275,way/171728751-275,way/171728751-275;way/432510474-275,275.0,2765.0026079327663,150096.85333333333,AU,,CalliopeRiver,GinGin,GinGin-CalliopeRiver
AU_line_37,way/196583889-275,way/171744075-275,way/171744075-275;way/196583889-275,275.0,1843.3350719551777,249160.34,AU,,Chalumbin,Strathmore,Strathmore-Chalumbin
AU_line_38,way/172231145-330,way/174875093-330,way/172231145-330;way/174875093-330,330.0,1106.0010431731064,102431.46,AU,,Wagga,Murray,Murray-Wagga
AU_line_39,way/172231145-330,way/208359871-330,way/172231145-330;way/208359871-330,330.0,1106.0010431731064,137838.77,AU,,Wagga,UpperTumut,UpperTumut-Wagga
AU_line_40,way/172362099-275,way/312550977-500,way/172362099-275;way/312550977-500,275.0,1843.3350719551768,420901.59,AU,,Para,Tarrone,Tarrone-Para
AU_line_41,way/172887193-330,way/170709510-275,way/170709510-275;way/172887193-330,275.0,4608.337679887942,120020.946,AU,,BulliCreek,Tarong,Tarong-BulliCreek2
AU_line_42,way/174441055-220,way/88191017-220,way/174441055-220;way/88191017-220,220.0,1474.668057564142,86989.85999999999,AU,,Palmerston,Sheffield,Sheffield-Palmerston
AU_line_43,way/208359871-330,way/174875093-330,way/174875093-330;way/208359871-330,330.0,2212.0020863462128,174506.935,AU,,UpperTumut,Murray,Murray-UpperTumut
AU_line_44,way/174875093-330,way/64943050-500,way/174875093-330;way/64943050-500,330.0,4669.78218228645,488996.72184210527,AU,,Murray,SouthMorang,SouthMorang-Murray
AU_line_45,way/208359871-330,way/655511604-330,way/208359871-330;way/655511604-330,330.0,4424.0041726924255,337151.36499999993,AU,,UpperTumut,Canberra,Canberra-UpperTumut
AU_line_46,way/89180086-220,way/64943050-500,way/64943050-500;way/89180086-220,500.0,5943.359141091846,144548.3260150376,AU,,Ballarat,SouthMorang,SouthMorang-Ballarat
AU_line_47,way/87853100-330,way/223939702-220,way/223939702-220;way/87853100-330,220.0,491.5560191880474,238288.22,AU,,Australind,Merredin,Australind-Merredin
AU_line_48,way/570175005-220,way/64943050-500,way/570175005-220;way/64943050-500,220.0,983.1120383760948,26322.06,AU,,Rowville,SouthMorang,SouthMorang-Rowville
AU_line_49,way/89180086-220,way/312550977-500,way/312550977-500;way/89180086-220,500.0,5451.803121903799,145102.42852459018,AU,,Ballarat,Tarrone,Ballarat-Tarrone
AU_line_50,way/583492111-220,way/337655870-220,way/337655870-220;way/583492111-220,220.0,491.5560191880474,253520.69,AU,,Karratha,TomPriceMine,TomPriceMine-Karratha
AU_line_51,way/337655870-220,way/583506664-220,way/337655870-220;way/583506664-220,220.0,491.5560191880474,84634.43,AU,,TomPriceMine,AUS22p9S118p7E,TomPriceMine-AUS22p9S118p7E
AU_line_52,way/570175005-220,way/480009927-500,way/480009927-500;way/570175005-220,220.0,2949.3361151282843,150220.99666666667,AU,,Rowville,Hazelwood,Rowville-Hazelwood
AU_line_53,way/570175005-220,way/480009927-500,way/480009927-500;way/570175005-220,500.0,4468.691083527704,228454.05,AU,,Rowville,Hazelwood,Rowville-Hazelwood2
AU_line_54,way/64943050-500,way/480009927-500,way/480009927-500;way/64943050-500,500.0,4468.691083527704,199005.98,AU,,SouthMorang,Hazelwood,SouthMorang-Hazelwood
AU_line_55,way/170709510-275,way/550221344-275,way/170709510-275;way/550221344-275,275.0,1843.3350719551768,41008.03,AU,,Tarong,WandoanSouth,Tarong-WandoanSouth
AU_line_56,way/570175005-220,way/64943050-500,way/570175005-220;way/64943050-500,500.0,5943.359141091846,46940.788796992485,AU,,Rowville,SouthMorang,SouthMorang-Rowville2
AU_line_57,way/583513574-330,way/950049612-330,way/583513574-330;way/950049612-330,330.0,1106.0010431731064,117625.31,AU,,Morawa,Yandin,Yandin-Morawa
AU_line_58,way/89180086-220,way/64943050-500,way/64943050-500;way/89180086-220,220.0,491.5560191880474,285122.22,AU,,Ballarat,SouthMorang,SouthMorang-Ballarat2
