bus0,bus1,voltage,s_nom,length,type,geometry,HVDC
way/62326314-380,way/236661269-380,380.0,1698.1026117405274,16777.46,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.059351784342226 45.46768081847862, 9.053811510800452 45.46227299663875, 9.0514854 45.4596517, 9.0488925 45.4567556, 9.0463415 45.4537111, 9.0485011 45.4502385, 9.0504449 45.447165, 9.0545868 45.4442868, 9.0585927 45.4416806, 9.0624687 45.4391626, 9.0666155 45.4364629, 9.0701303 45.4341763, 9.0723882 45.4316926, 9.0747689 45.4289795, 9.0771334 45.4255661, 9.0786978 45.4228027, 9.0817931 45.4187568, 9.0836626 45.4157482, 9.0863473 45.41359, 9.0869528 45.4113899, 9.0880362 45.4084361, 9.0882697 45.4048853, 9.0882976 45.4047464, 9.0889922 45.4012876, 9.0898733 45.3975334, 9.0905755 45.394347, 9.0913588 45.3905768, 9.0921584 45.3869324, 9.0926969 45.3833679, 9.0929907 45.3798835, 9.0930723 45.3766052, 9.0931375 45.3726274, 9.0930886 45.3690048, 9.0932844 45.3654277, 9.0951937 45.3616097, 9.0979852 45.3585965, 9.1016709 45.3557682, 9.1052776 45.3529848, 9.1099461 45.3510912, 9.1139612 45.349415, 9.1183143 45.3477288, 9.1231026 45.3457812, 9.123675175641242 45.34560898286824, 9.131776334073976 45.34471815620408)",False
way/236661269-380,way/202271565-380,380.0,1698.1026117405274,39269.08,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.131776334073976 45.34471815620408, 9.137034238059366 45.339747312009344, 9.1400733 45.3382, 9.1443599 45.3356527, 9.1482678 45.3330253, 9.1522172 45.330503, 9.1561884 45.3282286, 9.1604816 45.3257923, 9.1643761 45.3235931, 9.1687144 45.3211396, 9.1721327 45.3182396, 9.1754212 45.3154258, 9.1798474 45.313936, 9.1840089 45.3125355, 9.1879863 45.3113496, 9.1925739 45.3099788, 9.1969169 45.3082012, 9.2003035 45.3056064, 9.2022726 45.3029348, 9.2047862 45.2995362, 9.2074769 45.2959395, 9.2106256 45.2935049, 9.213862 45.2913836, 9.2178044 45.2889542, 9.2212739 45.2866311, 9.2242949 45.2847217, 9.2279554 45.2822744, 9.2317159 45.2795863, 9.2352917 45.2772127, 9.239203 45.2745824, 9.2430624 45.2719774, 9.2471293 45.2692516, 9.2510188 45.2666454, 9.2549918 45.2639857, 9.2590561 45.2612777, 9.2627893 45.2587544, 9.266273 45.2561771, 9.2692645 45.2537922, 9.2725367 45.2509921, 9.2754317 45.2483603, 9.2786471 45.2455741, 9.2822361 45.2424353, 9.2852026 45.2398408, 9.2887095 45.2366838, 9.292221 45.233612, 9.2954618 45.2306944, 9.2987522 45.2278391, 9.3017528 45.2253947, 9.3059671 45.2235451, 9.3102215 45.2217898, 9.3145125 45.220017, 9.3190376 45.2184365, 9.3238762 45.2167058, 9.32836 45.2149462, 9.3325241 45.2132609, 9.3367878 45.21134, 9.3408135 45.2091961, 9.3446664 45.2071509, 9.3489879 45.2048204, 9.3531153 45.2026466, 9.3573052 45.2004287, 9.3615186 45.1984626, 9.3659916 45.1964356, 9.3703442 45.1946094, 9.3750778 45.1928019, 9.3796189 45.1909546, 9.3839027 45.1893178, 9.3886944 45.1873948, 9.3933248 45.1855701, 9.3980915 45.1836767, 9.4027619 45.1818064, 9.4082028 45.1796526, 9.4131553 45.177707, 9.4175285 45.1758234, 9.4219522 45.1737685, 9.4261562 45.1716619, 9.4302137 45.1696275, 9.4351068 45.1671961, 9.43918 45.1651729, 9.443124 45.1631863, 9.4463579 45.1616306, 9.4489849 45.1603758, 9.451669 45.1571109, 9.4543607 45.1544072, 9.4571577 45.1515716, 9.4599612 45.14876, 9.4627536 45.1459497, 9.4646583 45.1432858, 9.4670718 45.1406064, 9.4700338 45.1383652, 9.4739049 45.1371608, 9.4787327 45.1372112, 9.482918 45.1381263, 9.4867271 45.138892, 9.4922143 45.1394641, 9.498215 45.139781, 9.5041193 45.1401949, 9.50748274390607 45.14028838006079, 9.514962855040435 45.140722188129764)",False
way/93315059-380,way/39255054-380,380.0,1698.1026117405274,63883.65,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.701768226552185 45.09267286913445, 9.70762595589417 45.08827097342834, 9.7077643 45.0881074, 9.71009 45.0847971, 9.7125811 45.0811681, 9.7154764 45.0770134, 9.7182584 45.0741786, 9.7211858 45.0711786, 9.7247872 45.0680659, 9.7337516 45.0603613, 9.7383277 45.0563562, 9.7427822 45.0547325, 9.7481402 45.0527858, 9.7523913 45.0510219, 9.7558128 45.0496108, 9.7596292 45.0480186, 9.7642898 45.0461593, 9.7670392 45.045061, 9.7719746 45.0422011, 9.7751186 45.0403809, 9.7785057 45.0384188, 9.7819562 45.0364192, 9.7865085 45.0337979, 9.7903764 45.0314341, 9.7949445 45.02865, 9.7987887 45.0262991, 9.8025959 45.023963, 9.8069553 45.0219909, 9.8100914 45.0198545, 9.8130981 45.0175499, 9.8162632 45.0148567, 9.8194839 45.012098, 9.8228129 45.0092644, 9.8254444 45.0070023, 9.828702 45.0042227, 9.8317457 45.0016223, 9.8348712 44.9989545, 9.8379598 44.9962866, 9.8413064 44.9935314, 9.8447551 44.9907648, 9.8470978 44.9886587, 9.8510584 44.9869727, 9.8531658 44.9842481, 9.8540513 44.9830694, 9.8566033 44.9812458, 9.8599511 44.9785605, 9.8629664 44.9761421, 9.8661797 44.9735544, 9.869281 44.9710803, 9.8726842 44.9683317, 9.87555 44.9660529, 9.8798245 44.9639803, 9.8835908 44.9622063, 9.8882875 44.9598348, 9.8926666 44.9576932, 9.8968632 44.9556323, 9.9014696 44.9533701, 9.9053368 44.9514768, 9.9097159 44.9493455, 9.914364 44.9470607, 9.9188066 44.9448895, 9.9229017 44.9428849, 9.9264177 44.9411632, 9.9311069 44.9388542, 9.935329 44.9367965, 9.9395848 44.9347069, 9.9435791 44.932739, 9.9475957 44.9307657, 9.9516535 44.9287817, 9.9556664 44.9268003, 9.9596681 44.9248427, 9.963554 44.9229326, 9.9676117 44.9209298, 9.9715424 44.9189931, 9.9758169 44.9169135, 9.9800129 44.9148418, 9.9840632 44.9128334, 9.9883414 44.9107404, 9.9925113 44.9088351, 9.9963558 44.9072229, 10.0006268 44.9054319, 10.0052861 44.9034868, 10.0102593 44.9014119, 10.0147766 44.8995116, 10.0194284 44.8975689, 10.0241513 44.8955838, 10.028777 44.8936462, 10.032958 44.8918886, 10.0372773 44.8900251, 10.041634 44.8880927, 10.0454078 44.8867188, 10.0489275 44.885268, 10.0531198 44.8835764, 10.0577305 44.8817126, 10.0619265 44.8800287, 10.0657414 44.8784852, 10.0702363 44.8766715, 10.0742717 44.8750378, 10.0779011 44.873584, 10.0823456 44.8715912, 10.0858395 44.8698932, 10.0891472 44.8681089, 10.0924743 44.8663049, 10.0973802 44.8636698, 10.1012613 44.8615621, 10.1056327 44.8600024, 10.1092358 44.8587505, 10.1134267 44.8572599, 10.1177006 44.8557486, 10.1224013 44.8540833, 10.1271607 44.8523954, 10.1316541 44.8508061, 10.1360865 44.8492358, 10.1405409 44.8476533, 10.1456003 44.8458563, 10.1488154 44.8436251, 10.1526368 44.8410047, 10.1553138 44.8391788, 10.1584318 44.8369923, 10.1616944 44.8347443, 10.1659432 44.8318157, 10.1699737 44.8290296, 10.1741062 44.8262157, 10.1776209 44.8237723, 10.1811734 44.8213085, 10.1843378 44.8191187, 10.18753 44.8169252, 10.1907538 44.8146804, 10.1936104 44.8118635, 10.1973093 44.8082388, 10.1998509 44.805753, 10.2039212 44.8017484, 10.208843 44.7969413, 10.213456 44.7924271, 10.2171709 44.7887604, 10.2201473 44.7858493, 10.2216422 44.782094, 10.2231908 44.7782669, 10.2245338 44.7749648, 10.2259876 44.7713325, 10.2274748 44.7676703, 10.2287514 44.7645077, 10.2299876 44.761445, 10.2312507 44.7583155, 10.2323886 44.7554503, 10.2336374 44.7524109, 10.2390289 44.7534353, 10.2445476 44.7544823, 10.2508417 44.7544598, 10.2567318 44.7560525, 10.2620849 44.7575835, 10.2675572 44.7590081, 10.2722028 44.7607146, 10.2772775 44.7625661, 10.2806142 44.764044, 10.2840229 44.766423, 10.288190048080041 44.76919567508629, 10.296797936181102 44.7773677174362)",False
way/202271565-380,way/93315059-380,380.0,1698.1026117405274,17915.8,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.514962855040435 45.140722188129764, 9.52266422743652 45.141082635185676, 9.5258752 45.1415283, 9.530628 45.1423538, 9.5359084 45.1430189, 9.54113 45.1437309, 9.5464948 45.1431425, 9.5522972 45.1424686, 9.5574074 45.142157, 9.5623805 45.1417756, 9.5662188 45.1415124, 9.5723266 45.1411257, 9.5776272 45.1394657, 9.582189 45.1393583, 9.5863244 45.1392347, 9.5908938 45.1392025, 9.5945646 45.1390521, 9.5992712 45.1389339, 9.6034979 45.1388479, 9.6078084 45.1387029, 9.6117001 45.1386062, 9.6161324 45.1385202, 9.6200622 45.1374458, 9.6236949 45.1363982, 9.6280511 45.1351948, 9.6325063 45.1339752, 9.6361467 45.1334702, 9.639292 45.1330136, 9.6424373 45.1308107, 9.6460014 45.1282639, 9.6527959 45.1289225, 9.6563094 45.1259529, 9.6594127 45.1232852, 9.6641236 45.1238781, 9.6683083 45.1244686, 9.6762067 45.121233, 9.6803014 45.1197639, 9.6862629 45.1177058, 9.6902622 45.1152553, 9.6943155 45.1127834, 9.6978773 45.1103317, 9.7009633 45.1072733, 9.7040943 45.1040221, 9.7069084 45.1010893, 9.705800055709771 45.09750560161833, 9.701768226552185 45.09267286913445)",False
way/64200868-380,way/72466334-380,380.0,1698.1026117405274,14939.58,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.343923951196526 46.17263249603665, 10.340429571723762 46.168311103492655, 10.3377159 46.1653438, 10.3359808 46.1628404, 10.3343073 46.1605692, 10.3332828 46.1568733, 10.3333077 46.152932, 10.3334923 46.1494983, 10.3336915 46.1451725, 10.3344168 46.1421467, 10.3349507 46.1398496, 10.3445302 46.1353825, 10.3447298 46.1331219, 10.3447784 46.1314222, 10.3447051 46.12785, 10.3444119 46.1261267, 10.3471119 46.1241936, 10.3470574 46.1220519, 10.347 46.1193717, 10.3427782 46.1148654, 10.3431691 46.1119669, 10.3435071 46.1089612, 10.3437446 46.105999, 10.3440796 46.1031112, 10.3443007 46.1011744, 10.3459013 46.098576, 10.347531 46.0949086, 10.3476319 46.0922353, 10.3497967 46.0902766, 10.3518712 46.0883995, 10.3553242 46.08513, 10.3583795 46.0807846, 10.3593524 46.0735668, 10.3596714 46.071549, 10.3594989 46.0687392, 10.3593901 46.0661632, 10.3593227 46.0645659, 10.3596562 46.0595543, 10.3595926 46.0569254, 10.359284775579637 46.055102671056595, 10.351466770783066 46.05053163042619)",False
way/64200868-380,way/72466334-380,380.0,1698.1026117405274,14939.58,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.343923951196526 46.17263249603665, 10.340429571723762 46.168311103492655, 10.3377159 46.1653438, 10.3359808 46.1628404, 10.3343073 46.1605692, 10.3332828 46.1568733, 10.3333077 46.152932, 10.3334923 46.1494983, 10.3336915 46.1451725, 10.3344168 46.1421467, 10.3349507 46.1398496, 10.3445302 46.1353825, 10.3447298 46.1331219, 10.3447784 46.1314222, 10.3447051 46.12785, 10.3444119 46.1261267, 10.3471119 46.1241936, 10.3470574 46.1220519, 10.347 46.1193717, 10.3427782 46.1148654, 10.3431691 46.1119669, 10.3435071 46.1089612, 10.3437446 46.105999, 10.3440796 46.1031112, 10.3443007 46.1011744, 10.3459013 46.098576, 10.347531 46.0949086, 10.3476319 46.0922353, 10.3497967 46.0902766, 10.3518712 46.0883995, 10.3553242 46.08513, 10.3583795 46.0807846, 10.3593524 46.0735668, 10.3596714 46.071549, 10.3594989 46.0687392, 10.3593901 46.0661632, 10.3593227 46.0645659, 10.3596562 46.0595543, 10.3595926 46.0569254, 10.359284775579637 46.055102671056595, 10.351466770783066 46.05053163042619)",False
way/93038661-380,way/98901130-380,380.0,1698.1026117405274,9860.22,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.951670299059007 45.11262623694916, 8.954263063217677 45.10762130485029, 8.9554473 45.1051978, 8.957031 45.1019782, 8.9586958 45.0986916, 8.9602659 45.0955767, 8.9616465 45.0928631, 8.9630948 45.0899199, 8.9653146 45.0854667, 8.9701468 45.0756607, 8.9722845 45.0713594, 8.9738721 45.0681068, 8.9752817 45.0652278, 8.9770098 45.0618704, 8.9786673 45.0583253, 8.9774734 45.0544278, 8.9761868 45.0505302, 8.9750249 45.0468125, 8.973913 45.0433722, 8.9726688 45.0395485, 8.9713797 45.0356928, 8.970676209293655 45.03338211428052, 8.971759168428566 45.02774629330594)",False
way/93038661-380,way/62326314-380,380.0,1698.1026117405274,42994.63,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.951670299059007 45.11262623694916, 8.954424290860564 45.11755274858581, 8.9551403 45.1192664, 8.9565604 45.122545, 8.9580179 45.1260608, 8.959301 45.1290403, 8.9610325 45.1331357, 8.9624153 45.1364487, 8.9639102 45.1399724, 8.9653427 45.1433641, 8.9668999 45.1469841, 8.9683868 45.1504298, 8.969761 45.1537614, 8.9713697 45.1575245, 8.9728445 45.1610276, 8.9743275 45.1644923, 8.9757007 45.1677335, 8.9772021 45.1712616, 8.9785521 45.1745188, 8.980228 45.1777266, 8.9832269 45.1808823, 8.9865115 45.1840589, 8.9893799 45.1867546, 8.9916739 45.1889071, 8.9963819 45.1900851, 8.9973973 45.1928171, 8.9985677 45.1961752, 8.9984605 45.1995269, 8.9984349 45.202926, 8.9990361 45.2063668, 8.9994421 45.2093237, 9.0003842 45.2123946, 9.0014528 45.2157724, 9.0023949 45.2187835, 9.0034776 45.2221906, 9.0046816 45.22588, 9.0056023 45.2288329, 9.0080351 45.2309387, 9.010785 45.2333346, 9.0154877 45.2373771, 9.0185747 45.2400318, 9.0201773 45.2435096, 9.0221478 45.2477733, 9.0211274 45.2508491, 9.0199593 45.2543261, 9.0189817 45.2573025, 9.017877 45.2606808, 9.016874 45.2637015, 9.0156982 45.2673065, 9.0146195 45.2705534, 9.0135967 45.2736278, 9.0125109 45.2769429, 9.0114849 45.2801278, 9.0103666 45.2834466, 9.0093673 45.2868348, 9.0082874 45.2904007, 9.0071951 45.2940699, 9.0060661 45.297877, 9.0051334 45.3010365, 9.0040759 45.3045328, 9.0030388 45.308005, 9.0019119 45.3117277, 9.0019564 45.3157629, 9.001986 45.3198083, 9.0020305 45.323551, 9.0020602 45.3273456, 9.0020724 45.3310269, 9.0020685 45.3346524, 9.0021277 45.3382839, 9.0021545 45.3419636, 9.0021679 45.3457654, 9.0021966 45.3492795, 9.002218 45.3525125, 9.0022502 45.3561104, 9.0022848 45.3593856, 9.0023167 45.3628601, 9.0023184 45.3663474, 9.0023549 45.36922, 9.0047911 45.3713006, 9.0070277 45.373206, 9.0090596 45.3765745, 9.0106514 45.3792265, 9.0068336 45.380561, 9.0024481 45.3821339, 9.0024605 45.3839689, 9.0024868 45.3880547, 9.0025219 45.3922162, 9.0025433 45.3954436, 9.0025832 45.3989508, 9.0025951 45.4034841, 9.0026364 45.407616, 9.002668 45.4119943, 9.0061532 45.4151049, 9.0097604 45.4182329, 9.0132023 45.4212127, 9.0163173 45.4239644, 9.0195005 45.4267287, 9.0226837 45.4295036, 9.0260659 45.4324145, 9.0295632 45.4355558, 9.032915 45.4384362, 9.0358267 45.4419041, 9.0385134 45.4450051, 9.0411188 45.4481336, 9.0438873 45.4513703, 9.0464382 45.4544065, 9.0487111 45.4570864, 9.0512079 45.4598464, 9.053507140783688 45.46243113038942, 9.059351784342226 45.46768081847862)",False
way/93315059-380,way/421827453-380,380.0,1698.1026117405274,4393.67,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.701768226552185 45.09267286913445, 9.707267366631582 45.08803761239878, 9.7073239 45.0879772, 9.7094332 45.0849159, 9.7117095 45.0816185, 9.7140241 45.0782979, 9.7147643 45.0744039, 9.7146651 45.0706483, 9.7136851 45.0667191, 9.7119961 45.0625626, 9.711233796794833 45.060673436917135, 9.709115304509623 45.05621100821793)",False
way/162960205-380,way/75947556-380,380.0,1698.1026117405274,37891.57,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.438547684240655 45.33324486228698, 9.445410738240176 45.334385989702355, 9.4496865 45.3347097, 9.4541247 45.3364625, 9.4590855 45.3383829, 9.463158 45.3401459, 9.4672527 45.3419031, 9.4723993 45.3425104, 9.4775246 45.3431465, 9.4829663 45.3437814, 9.484747 45.3440014, 9.4889968 45.3445266, 9.4954994 45.3452973, 9.5008279 45.3459358, 9.5069467 45.3463142, 9.5132663 45.3467143, 9.5197833 45.3471272, 9.5263035 45.3475328, 9.532874 45.3479431, 9.5389027 45.3483315, 9.5453685 45.348782, 9.5510835 45.3507478, 9.5578306 45.3530925, 9.5637386 45.3551473, 9.5629691 45.3564222, 9.5610273 45.3596516, 9.5590342 45.362928, 9.5568817 45.3661755, 9.5549962 45.3690225, 9.5530641 45.3718775, 9.5510584 45.3749817, 9.5486648 45.3785776, 9.5464514 45.3819058, 9.5445348 45.3848198, 9.5429144 45.3876638, 9.5410575 45.3908871, 9.5392235 45.3940687, 9.5371211 45.3977199, 9.5350481 45.4013642, 9.5329477 45.4050083, 9.530934 45.4084924, 9.5289889 45.4118849, 9.5271009 45.4151859, 9.5252295 45.4184382, 9.5232394 45.4218844, 9.521937 45.4254769, 9.5214102 45.4294426, 9.5215272 45.4338033, 9.5220758 45.4377174, 9.5226971 45.4419396, 9.5232361 45.4456077, 9.5236927 45.448939, 9.5241162 45.452693, 9.5245206 45.4563878, 9.5249618 45.4603584, 9.525403 45.4643045, 9.5258221 45.4680487, 9.5253206 45.4715281, 9.5239538 45.4752835, 9.5213799 45.4780199, 9.5258695 45.4803404, 9.5298703 45.4829996, 9.5343592 45.4861371, 9.5387654 45.4892938, 9.5410649 45.4928074, 9.5436949 45.4964076, 9.5467931 45.5007025, 9.5494506 45.5044374, 9.5524607 45.5076849, 9.5543388 45.511916, 9.5561279 45.5158295, 9.5593572 45.5218961, 9.5606155 45.5267997, 9.5617312 45.5303347, 9.563148 45.5345873, 9.5651636 45.5386233, 9.5689458 45.5412932, 9.5739896 45.5445394, 9.579306 45.5470389, 9.5847252 45.5495767, 9.5893596 45.5518781, 9.5927892 45.5560555, 9.5960485 45.5597607, 9.5992086 45.5634048, 9.6008147 45.5671736, 9.6022927 45.5705483, 9.602569227002897 45.571303742150036, 9.600519800517167 45.57713021258138)",False
way/74677138-380,way/772234863-380,380.0,1698.1026117405274,25256.89,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.171048885537537 45.61297322489666, 9.178392400623231 45.617229452324544, 9.1808587 45.6187438, 9.1854769 45.6215793, 9.1900528 45.6243894, 9.193089 45.6268654, 9.1960609 45.6293601, 9.200077 45.6323427, 9.2027986 45.6343529, 9.2062158 45.6340978, 9.2114783 45.6336889, 9.2168159 45.6332651, 9.2211558 45.6346903, 9.2233069 45.6371021, 9.2244979 45.6384336, 9.2269118 45.6411566, 9.2289128 45.6434031, 9.2316111 45.6464371, 9.2343499 45.6495135, 9.2369594 45.6524746, 9.2391642 45.6552831, 9.2418142 45.6586801, 9.2440458 45.661522, 9.246551 45.6647237, 9.2472236 45.6650038, 9.2513575 45.6667256, 9.2555954 45.6684988, 9.2599781 45.6703469, 9.2635063 45.6718041, 9.2701367 45.6714068, 9.2743816 45.6711193, 9.2793705 45.6707819, 9.2853142 45.6704292, 9.2894448 45.6701968, 9.2956782 45.6697882, 9.3018312 45.6693984, 9.3069918 45.6690685, 9.3110312 45.6688173, 9.3166585 45.6684724, 9.3220872 45.6683487, 9.3276662 45.6682175, 9.3330199 45.6680938, 9.3383146 45.6679664, 9.3443174 45.6678239, 9.3482871 45.6677302, 9.3536461 45.6676102, 9.359429 45.6674753, 9.3639297 45.6673591, 9.3705118 45.6664519, 9.3743099 45.6659383, 9.378875 45.6652897, 9.3829948 45.6647086, 9.3881592 45.6639952, 9.3922216 45.6634115, 9.3962771 45.6628529, 9.4005687 45.6622568, 9.4050372 45.6616381, 9.4101013 45.6609221, 9.4145698 45.6603072, 9.4188613 45.6596923, 9.4240809 45.6594523, 9.4294185 45.6591936, 9.4355447 45.6589049, 9.4407643 45.658665, 9.44419754031733 45.65850570311616, 9.452969647002002 45.65658568534083)",False
way/107438024-380,way/202271565-380,380.0,1698.1026117405274,6827.01,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.493825574191744 45.08654411127403, 9.499592184824854 45.09060636723748, 9.4997434 45.0906894, 9.5031792 45.0924492, 9.5073697 45.0958386, 9.5123003 45.0998499, 9.5157161 45.1026938, 9.5172875 45.1052029, 9.5191124 45.1082196, 9.5200006 45.1112571, 9.5189785 45.1147458, 9.517889 45.1185935, 9.516842 45.122058, 9.5157401 45.1258558, 9.5146664 45.1294839, 9.5140483 45.1329199, 9.514401008349337 45.13528915074341, 9.514962855040435 45.140722188129764)",False
way/107438024-380,way/202271565-380,380.0,1698.1026117405274,6858.18,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.493825574191744 45.08654411127403, 9.500117831038747 45.090401947828475, 9.5036753 45.0921042, 9.5078528 45.0955169, 9.5126924 45.0995514, 9.5156405 45.1019887, 9.5175484 45.1050845, 9.5194748 45.1080942, 9.520398 45.1112084, 9.5193394 45.1147843, 9.518207 45.1186371, 9.5171853 45.1221207, 9.5160774 45.1259305, 9.5150311 45.1295371, 9.5143848 45.1329268, 9.514785027100128 45.135266519321725, 9.514962855040435 45.140722188129764)",False
way/211180338-380,way/116518388-380,380.0,1698.1026117405274,16781.38,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.794259613680678 45.15425179958629, 9.797891701441495 45.1591638730828, 9.7999879 45.1609216, 9.8028966 45.1633748, 9.8058682 45.1658917, 9.8087607 45.1683421, 9.8117428 45.170822, 9.8145749 45.1732223, 9.8175412 45.175696, 9.8201832 45.1779562, 9.8226126 45.1794611, 9.8256717 45.1811735, 9.8303847 45.18389, 9.8333225 45.1854985, 9.8371092 45.187595, 9.8407587 45.1896634, 9.844705 45.1919088, 9.8484223 45.1942783, 9.8520312 45.1965241, 9.8558755 45.1990122, 9.8594116 45.2012303, 9.8634074 45.2037759, 9.8686915 45.2071125, 9.8739352 45.2104799, 9.8785374 45.2134161, 9.8827523 45.2160955, 9.8868821 45.2130318, 9.8926543 45.2106412, 9.8987121 45.2080358, 9.9049011 45.20546, 9.9081988 45.204113, 9.912058 45.201899, 9.9167356 45.1992484, 9.9213086 45.1966427, 9.9269477 45.1935049, 9.9310677 45.190824, 9.9366714 45.1890204, 9.9425349 45.1871373, 9.9487898 45.1858058, 9.949323978224438 45.18569216715056, 9.956931334260325 45.183401459737034)",False
way/116519166-380,way/116518388-380,380.0,1698.1026117405274,4250.9,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.94275577277155 45.14787897338602, 9.94546992925752 45.152496775781714, 9.9444852 45.1545176, 9.9462495 45.1582535, 9.9464948 45.1606633, 9.9470558 45.1661955, 9.9479903 45.1707043, 9.9488876 45.1751474, 9.950897711272798 45.17887980638817, 9.956931334260325 45.183401459737034)",False
way/202271565-380,way/211180338-380,380.0,3396.205223481055,23721.17,Al/St 240/40 4-bundle 380.0,"LINESTRING (9.514962855040435 45.140722188129764, 9.522689935657942 45.141679155254366, 9.5254479 45.1420947, 9.5304572 45.1428166, 9.5355702 45.1436429, 9.5410621 45.1443225, 9.546525 45.1437607, 9.5523155 45.1430325, 9.5573623 45.1426677, 9.5624488 45.142335, 9.5668306 45.1420263, 9.5724798 45.1416495, 9.5775664 45.1400072, 9.5821585 45.1400874, 9.5863262 45.1401515, 9.5904334 45.140237, 9.5939343 45.1401462, 9.5986476 45.1399644, 9.6035201 45.1397904, 9.6078714 45.1396384, 9.6119398 45.1394578, 9.616498 45.139224, 9.620245 45.1383967, 9.6238015 45.1375532, 9.6281273 45.1365862, 9.6325063 45.1360221, 9.6368701 45.135039, 9.6403201 45.1342976, 9.6435568 45.1317617, 9.6473113 45.1288657, 9.650188 45.1292431, 9.6536044 45.129684, 9.6569097 45.1262056, 9.6622982 45.126333, 9.6668673 45.1264016, 9.6689644 45.1270581, 9.6719163 45.1279931, 9.6761229 45.1287518, 9.6795541 45.1295036, 9.6839512 45.1304455, 9.6888858 45.13029, 9.693678 45.130143, 9.6981363 45.1299967, 9.7023729 45.1298625, 9.7064369 45.129463, 9.7153876 45.1285557, 9.7199333 45.1280928, 9.7241612 45.1276262, 9.7282856 45.1275466, 9.7321979 45.12747, 9.7360503 45.1297417, 9.7396483 45.1318716, 9.7427695 45.1337192, 9.7462994 45.1358087, 9.7491569 45.137708, 9.752017 45.1396091, 9.7548923 45.1414971, 9.7589231 45.1428966, 9.7631853 45.1443524, 9.7673243 45.1457724, 9.7719066 45.1473544, 9.7759817 45.1492659, 9.7798495 45.1510801, 9.7826214 45.1523902, 9.7855839 45.1537938, 9.786332782993583 45.154145556311875, 9.794259613680678 45.15425179958629)",False
way/59366523-380,way/59153311-380,380.0,1698.1026117405274,18677.07,Al/St 240/40 4-bundle 380.0,"LINESTRING (11.94994025869462 45.38721357867259, 11.944566379502735 45.38208068514236, 11.9442132 45.3814365, 11.9429405 45.3784891, 11.9417242 45.3757466, 11.9446265 45.3734844, 11.948474 45.3705247, 11.9492798 45.3684576, 11.9482048 45.3639963, 11.9474879 45.3611524, 11.9477818 45.3589037, 11.9499207 45.3592428, 11.9546134 45.3587955, 11.9597055 45.3583189, 11.9645225 45.3578523, 11.9694325 45.3582081, 11.9734026 45.3577155, 11.979227 45.3571362, 11.982595 45.3577005, 11.9883798 45.3586965, 11.9927763 45.3610647, 11.9961839 45.3629016, 12.0003642 45.3633283, 12.0030836 45.3630421, 12.007759 45.3625964, 12.0114766 45.3622383, 12.0158673 45.3630242, 12.0202607 45.3638911, 12.025196 45.3648126, 12.030606 45.3658151, 12.0348815 45.3666311, 12.0397175 45.3675243, 12.044233 45.3677627, 12.0487297 45.3679841, 12.0539869 45.3682479, 12.0581604 45.3684665, 12.062798 45.3694876, 12.067119 45.3704262, 12.0715714 45.3713759, 12.0760346 45.3723557, 12.0804764 45.3733054, 12.0810873 45.3736186, 12.0847022 45.3754718, 12.0889731 45.3768627, 12.0937259 45.3784076, 12.097127 45.3798394, 12.1015427 45.382254, 12.1041888 45.3851732, 12.1048076 45.3879042, 12.105467 45.3908361, 12.1061399 45.3938241, 12.107403630280118 45.39565363809032, 12.114824526714695 45.40088909186107)",False
way/59462263-380,IT27-380,380.0,1698.1026117405274,3333.18,Al/St 240/40 4-bundle 380.0,"LINESTRING (13.130575924501095 46.04493873868804, 13.132265365539741 46.03917091578621, 13.132253 46.0377839, 13.1323055 46.0349298, 13.1323161 46.0316926, 13.132327 46.0284732, 13.1323428 46.0249861, 13.1323477 46.0212078, 13.13260292836448 46.01954712139548, 13.133622899999994 46.01509979137839)",False
IT27-380,IT29-380,380.0,1698.1026117405274,2047.94,Al/St 240/40 4-bundle 380.0,"LINESTRING (13.133622899999994 46.01509979137839, 13.134796346556685 46.01067457430519, 13.1356881 46.007275, 13.1369863 46.0024917, 13.13739608741734 46.001406324555184, 13.139046500000005 45.997051991365616)",False
