bus0,bus1,voltage,s_nom,length,type
way/168727982-500,JP101-500,500.0,2234.345541763852,19477.56,Al/St 240/40 4-bundle 380.0
JP101-500,JP100-500,500.0,2234.345541763852,1743.79,Al/St 240/40 4-bundle 380.0
JP101-500,JP100-500,500.0,2234.345541763852,1799.42,Al/St 240/40 4-bundle 380.0
JP100-500,JP103-500,500.0,2234.345541763852,3879.64,Al/St 240/40 4-bundle 380.0
JP100-500,JP103-500,500.0,2234.345541763852,3849.88,Al/St 240/40 4-bundle 380.0
JP103-500,JP111-500,500.0,2234.345541763852,7669.43,Al/St 240/40 4-bundle 380.0
JP111-500,JP109-500,500.0,2234.345541763852,1540.06,Al/St 240/40 4-bundle 380.0
JP109-500,JP111-500,500.0,2234.345541763852,1554.24,Al/St 240/40 4-bundle 380.0
JP108-500,JP107-500,500.0,2234.345541763852,1143.8,Al/St 240/40 4-bundle 380.0
JP108-500,JP107-500,500.0,2234.345541763852,1132.34,Al/St 240/40 4-bundle 380.0
JP107-500,JP110-500,500.0,2234.345541763852,3975.72,Al/St 240/40 4-bundle 380.0
JP6-275,JP5-275,275.0,921.6675359775888,79479.16,Al/St 240/40 3-bundle 300.0
JP5-275,JP6-275,275.0,921.6675359775888,79479.16,Al/St 240/40 3-bundle 300.0
JP5-275,JP2-275,275.0,921.6675359775888,44353.31,Al/St 240/40 3-bundle 300.0
JP2-275,JP5-275,275.0,921.6675359775888,44353.31,Al/St 240/40 3-bundle 300.0
JP6-275,JP7-275,275.0,921.6675359775888,15733.7,Al/St 240/40 3-bundle 300.0
JP7-275,JP6-275,275.0,921.6675359775888,15733.7,Al/St 240/40 3-bundle 300.0
JP6-275,JP7-275,275.0,921.6675359775888,15600.14,Al/St 240/40 3-bundle 300.0
JP6-275,JP7-275,275.0,921.6675359775888,15600.14,Al/St 240/40 3-bundle 300.0
way/179863079-275,JP6-275,275.0,921.6675359775888,92380.27,Al/St 240/40 3-bundle 300.0
way/179863079-275,JP6-275,275.0,921.6675359775888,92380.27,Al/St 240/40 3-bundle 300.0
JP4-275,JP5-275,275.0,921.6675359775888,64579.11,Al/St 240/40 3-bundle 300.0
JP5-275,way/801582512-275,275.0,921.6675359775888,184086.73,Al/St 240/40 3-bundle 300.0
way/801582512-275,JP5-275,275.0,921.6675359775888,184086.73,Al/St 240/40 3-bundle 300.0
way/179863079-275,JP2-275,275.0,1843.3350719551768,37341.99,Al/St 240/40 3-bundle 300.0
JP1-275,JP3-275,275.0,921.6675359775888,8369.78,Al/St 240/40 3-bundle 300.0
way/801582512-275,JP8-275,275.0,921.6675359775888,2890.64,Al/St 240/40 3-bundle 300.0
way/801582512-275,JP8-275,275.0,921.6675359775888,2890.64,Al/St 240/40 3-bundle 300.0
JP4-275,JP2-275,275.0,921.6675359775888,75438.42,Al/St 240/40 3-bundle 300.0
JP4-275,JP2-275,275.0,921.6675359775888,75438.42,Al/St 240/40 3-bundle 300.0
JP4-275,JP5-275,275.0,921.6675359775888,60357.4,Al/St 240/40 3-bundle 300.0
