bus_id,station_id,x,y,tags,voltage
won156,won156,108.11131933999465,40.627981847764666,wind_onshore156,300
won157,won157,102.84390030863212,39.49420074097626,wind_onshore157,300
won158,won158,103.96474345670185,37.05023045941267,wind_onshore158,300
won159,won159,107.5883267587061,38.10793272954384,wind_onshore159,300
won160,won160,105.58054583569096,37.65682056147393,wind_onshore160,300
won161,won161,87.34913809001704,45.43072775170895,wind_onshore161,300
won162,won162,85.02346109228957,45.06591116135603,wind_onshore162,300
won163,won163,84.89174188670013,45.8608469425079,wind_onshore163,300
won164,won164,82.96403391434683,46.04901704790694,wind_onshore164,300
won165,won165,84.54422889555897,46.160413374327696,wind_onshore165,300
won166,won166,87.71278901931593,47.00759602358919,wind_onshore166,300
won167,won167,86.29587473098196,47.78761358324073,wind_onshore167,300
won168,won168,89.44538295500594,45.50666464721476,wind_onshore168,300
won169,won169,96.30316966846722,36.768949097770225,wind_onshore169,300
won170,won170,94.20259168577638,37.038948278852416,wind_onshore170,300
won171,won171,93.03449602374741,38.04348627673018,wind_onshore171,300
won172,won172,89.11493674818165,42.88721887145041,wind_onshore172,300
won173,won173,92.76720793368196,42.77017125459517,wind_onshore173,300
won174,won174,93.90862249171997,44.296275812603064,wind_onshore174,300
won175,won175,91.21885981902568,44.59836710975431,wind_onshore175,300
won176,won176,92.25732941140603,39.45864070604675,wind_onshore176,300
won177,won177,92.7852707245902,40.282775041022404,wind_onshore177,300
won178,won178,93.20317859977136,41.53094524884608,wind_onshore178,300
won179,won179,95.45320472143032,41.02699664398531,wind_onshore179,300
won180,won180,109.35820870037746,27.50939503239226,wind_onshore180,300
won181,won181,112.5942773153658,27.481221745678557,wind_onshore181,300
won182,won182,110.29126013826288,26.225729202175568,wind_onshore182,300
won183,won183,115.47756185333391,26.444997794091897,wind_onshore183,300
won184,won184,116.98659021118495,30.45058710220826,wind_onshore184,300
won185,won185,116.13515419618082,28.53966323173782,wind_onshore185,300
won186,won186,117.95909252296491,32.92816644703538,wind_onshore186,300
won187,won187,119.93310827002875,31.51226464411471,wind_onshore187,300
won188,won188,121.52811557933701,31.138568090446224,wind_onshore188,300
won189,won189,120.97875026005713,29.46810878126549,wind_onshore189,300
won190,won190,105.47430012897655,31.79631562064369,wind_onshore190,300
won191,won191,111.35105811310537,28.741786723753044,wind_onshore191,300
won192,won192,113.43753343898054,29.706718728553447,wind_onshore192,300
won193,won193,114.1463585446655,32.58584731456269,wind_onshore193,300
won194,won194,113.38611005971009,31.333340324852855,wind_onshore194,300
won195,won195,114.64866908076229,24.426794870139023,wind_onshore195,300
won196,won196,112.09819997651566,22.574172321180292,wind_onshore196,300
won197,won197,110.58760439235732,21.24604408947627,wind_onshore197,300
won198,won198,118.82059167840544,25.417492662291366,wind_onshore198,300
won199,won199,107.20395897604506,24.586114790164327,wind_onshore199,300
won200,won200,108.21666483143035,22.369068729728095,wind_onshore200,300
won201,won201,108.67051839720075,23.979260235576728,wind_onshore201,300
won202,won202,106.99447403806921,26.198519793362752,wind_onshore202,300
won203,won203,106.13899178982763,27.035289318549285,wind_onshore203,300
won204,won204,102.27315135950356,25.01314932960746,wind_onshore204,300
won205,won205,104.15292394313357,25.314400450371515,wind_onshore205,300
won206,won206,129.02630717889153,42.827348022786516,wind_onshore206,300
won207,won207,130.98380849383872,44.574275785519134,wind_onshore207,300
won208,won208,129.3592759064476,44.83328769454705,wind_onshore208,300
won209,won209,132.92254911514257,46.68828903753562,wind_onshore209,300
won210,won210,130.02852575962126,47.173015124812565,wind_onshore210,300
won211,won211,128.7919508556509,48.18783770026409,wind_onshore211,300
won212,won212,120.83547217433447,51.59927430918346,wind_onshore212,300
won213,won213,120.34981728845935,49.322581134832845,wind_onshore213,300
won214,won214,122.26540299631361,49.15230102061009,wind_onshore214,300
won215,won215,125.77348863595162,48.22396296081793,wind_onshore215,300
won216,won216,123.5119825473262,47.065211788048934,wind_onshore216,300
won217,won217,125.46629554517011,50.36123597858728,wind_onshore217,300
won218,won218,123.85511081266485,51.95600265427757,wind_onshore218,300
won219,won219,117.79407335427425,40.50689360585338,wind_onshore219,300
won220,won220,114.94198607657916,39.96827639977299,wind_onshore220,300
won221,won221,116.48986506584724,41.436032005743265,wind_onshore221,300
won222,won222,112.23176864697561,35.09686394426901,wind_onshore222,300
