bus0,bus1,voltage,s_nom,r,x,b,length,type
DE23-380,way/940636813-380,380,3396.205,0.057962,0.475288,3.35e-05,3864.13,Al/St 240/40 4-bundle 380.0
way/142487746-380,way/797009308-380,380,3396.205,0.198823,1.630348,0.00011493,13254.86,Al/St 240/40 4-bundle 380.0
DE19-380,DE18-380,380,3396.205,0.135654,1.112366,7.84e-05,9043.63,Al/St 240/40 4-bundle 380.0
way/26404600-380,DE195-380,380,3396.205,0.516657,4.236589,0.00029866,34443.81,Al/St 240/40 4-bundle 380.0
way/24237879-220,DE211-220,220,983.112,1.499286,7.52142,0.00039251,49976.21,Al/St 240/40 2-bundle 220.0
way/41389594-380,way/31105067-380,380,3396.205,0.613133,5.027691,0.00035442,40875.54,Al/St 240/40 4-bundle 380.0
DE198-380,way/30734324-380,380,1698.103,0.08001,0.656082,1.16e-05,2667.0,Al/St 240/40 4-bundle 380.0
way/883768276-380,way/31024391-380,380,3396.205,0.162172,1.329807,9.37e-05,10811.44,Al/St 240/40 4-bundle 380.0
way/883768277-380,way/883768276-380,380,1698.103,0.050963,0.4179,7.36e-06,1698.78,Al/St 240/40 4-bundle 380.0
way/32042992-380,way/1280840211-380,380,3396.205,0.195065,1.599534,0.00011276,13004.34,Al/St 240/40 4-bundle 380.0
way/883928229-380,way/883928228-380,380,1698.103,0.100152,0.821249,1.45e-05,3338.41,Al/St 240/40 4-bundle 380.0
DE11-380,way/24502420-380,380,3396.205,0.02302,0.188762,1.33e-05,1534.65,Al/St 240/40 4-bundle 380.0
way/87722999-380,DE6-380,380,3396.205,0.046414,0.380598,2.68e-05,3094.29,Al/St 240/40 4-bundle 380.0
way/156673636-380,DE121-380,380,3396.205,0.279142,2.288968,0.00016136,18609.5,Al/St 240/40 4-bundle 380.0
DE105-220,DE96-220,220,983.112,0.557568,2.797133,0.00014597,18585.6,Al/St 240/40 2-bundle 220.0
DE22-380,DE23-380,380,1698.103,0.086051,0.705621,1.24e-05,2868.38,Al/St 240/40 4-bundle 380.0
DE22-220,DE23-220,220,491.556,0.171619,0.860953,1.12e-05,2860.31,Al/St 240/40 2-bundle 220.0
DE51-220,way/957746797-220,220,983.112,0.046099,0.231264,1.21e-05,1536.64,Al/St 240/40 2-bundle 220.0
way/23084554-220,DE131-220,220,1966.224,0.115792,0.580888,0.00012126,7719.44,Al/St 240/40 2-bundle 220.0
way/37764852-220,DE38-220,220,983.112,0.085487,0.428862,2.24e-05,2849.58,Al/St 240/40 2-bundle 220.0
way/871646309-380,way/24493551-380,380,3396.205,0.053758,0.440816,3.11e-05,3583.87,Al/St 240/40 4-bundle 380.0
way/152261133-220,way/32731290-220,220,983.112,0.086042,0.431643,2.25e-05,2868.06,Al/St 240/40 2-bundle 220.0
DE10-380,DE11-380,380,6792.41,0.020176,0.165441,4.67e-05,2690.09,Al/St 240/40 4-bundle 380.0
way/1245826064-380,DE152-380,380,1698.103,0.04595,0.376791,6.64e-06,1531.67,Al/St 240/40 4-bundle 380.0
DE146-380,DE152-380,380,3396.205,0.277192,2.272975,0.00016023,18479.47,Al/St 240/40 4-bundle 380.0
DE138-380,way/22766160-380,380,3396.205,0.127763,1.04766,7.39e-05,8517.56,Al/St 240/40 4-bundle 380.0
DE138-220,way/22766160-220,220,983.112,0.256293,1.285737,6.71e-05,8543.1,Al/St 240/40 2-bundle 220.0
DE27-220,DE24-220,220,983.112,0.451356,2.264303,0.00011816,15045.2,Al/St 240/40 2-bundle 220.0
DE176-220,DE180-220,220,983.112,0.181758,0.911818,4.76e-05,6058.59,Al/St 240/40 2-bundle 220.0
DE153-380,way/395847307-380,380,3396.205,0.528014,4.329717,0.00030522,35200.95,Al/St 240/40 4-bundle 380.0
DE25-380,way/30132758-380,380,3396.205,0.372705,3.056179,0.00021544,24846.98,Al/St 240/40 4-bundle 380.0
way/160584794-380,DE155-380,380,1698.103,0.248189,2.035153,3.59e-05,8272.98,Al/St 240/40 4-bundle 380.0
DE100-380,way/87767098-380,380,3396.205,0.3842,3.150443,0.00022209,25613.36,Al/St 240/40 4-bundle 380.0
way/1303270458-220,way/38584673-220,220,491.556,0.138067,0.692634,9.04e-06,2301.11,Al/St 240/40 2-bundle 220.0
DE95-380,DE94-380,380,1698.103,0.034754,0.284984,5.02e-06,1158.47,Al/St 240/40 4-bundle 380.0
DE153-380,way/26777313-380,380,3396.205,0.112318,0.921006,6.49e-05,7487.85,Al/St 240/40 4-bundle 380.0
way/143882655-380,DE134-380,380,3396.205,0.387898,3.18076,0.00022423,25859.84,Al/St 240/40 4-bundle 380.0
DE186-380,DE187-380,380,1698.103,0.04617,0.378594,6.67e-06,1539.0,Al/St 240/40 4-bundle 380.0
DE186-380,DE187-380,380,1698.103,0.04607,0.377772,6.66e-06,1535.66,Al/St 240/40 4-bundle 380.0
way/942448206-380,DE27-380,380,3396.205,0.059884,0.491053,3.46e-05,3992.3,Al/St 240/40 4-bundle 380.0
DE19-380,way/33169401-380,380,3396.205,0.960282,7.874314,0.00055509,64018.81,Al/St 240/40 4-bundle 380.0
way/41232144-380,DE104-380,380,6792.41,0.080094,0.656773,0.00018519,10679.23,Al/St 240/40 4-bundle 380.0
way/95434457-380,DE125-380,380,3396.205,0.039796,0.326324,2.3e-05,2653.04,Al/St 240/40 4-bundle 380.0
way/95434457-220,DE125-220,220,983.112,0.078917,0.395902,2.07e-05,2630.58,Al/St 240/40 2-bundle 220.0
DE127-380,way/24839976-380,380,3396.205,0.066683,0.546799,3.86e-05,4445.52,Al/St 240/40 4-bundle 380.0
DE125-220,way/27919734-220,220,491.556,0.464682,2.331155,3.04e-05,7744.7,Al/St 240/40 2-bundle 220.0
way/22766160-380,DE153-380,380,3396.205,0.405928,3.328611,0.00023465,27061.88,Al/St 240/40 4-bundle 380.0
DE189-380,way/22960899-380,380,1698.103,0.186986,1.533288,2.7e-05,6232.88,Al/St 240/40 4-bundle 380.0
DE211-220,DE212-220,220,491.556,0.227387,1.140727,1.49e-05,3789.79,Al/St 240/40 2-bundle 220.0
DE212-220,way/68532663-220,220,983.112,0.548689,2.752591,0.00014365,18289.64,Al/St 240/40 2-bundle 220.0
way/147521567-380,way/1223405794-380,380,3396.205,0.323114,2.649533,0.00018678,21540.92,Al/St 240/40 4-bundle 380.0
DE208-380,DE207-380,380,3396.205,0.048567,0.398246,2.81e-05,3237.77,Al/St 240/40 4-bundle 380.0
way/35954395-380,DE207-380,380,1698.103,0.039142,0.320966,5.66e-06,1304.74,Al/St 240/40 4-bundle 380.0
DE65-380,DE68-380,380,3396.205,0.173806,1.425208,0.00010047,11587.06,Al/St 240/40 4-bundle 380.0
way/24478889-220,way/35818137-220,220,1474.668,0.126616,0.635192,7.46e-05,6330.82,Al/St 240/40 2-bundle 220.0
DE56-380,way/42861703-380,380,1698.103,0.078053,0.640038,1.13e-05,2601.78,Al/St 240/40 4-bundle 380.0
DE80-220,DE81-220,220,983.112,0.051656,0.259143,1.35e-05,1721.88,Al/St 240/40 2-bundle 220.0
way/1303270458-380,way/23022100-380,380,3396.205,0.054235,0.444729,3.14e-05,3615.68,Al/St 240/40 4-bundle 380.0
way/43163132-380,way/11500045-380,380,3396.205,0.036625,0.300322,2.12e-05,2441.64,Al/St 240/40 4-bundle 380.0
DE186-380,DE182-380,380,3396.205,0.479401,3.931087,0.00027712,31960.06,Al/St 240/40 4-bundle 380.0
DE188-380,DE189-380,380,3396.205,0.030306,0.248508,1.75e-05,2020.39,Al/St 240/40 4-bundle 380.0
way/39011884-220,DE194-220,220,983.112,0.045654,0.229032,1.2e-05,1521.81,Al/St 240/40 2-bundle 220.0
DE185-380,DE184-380,380,1698.103,0.031446,0.257857,4.54e-06,1048.2,Al/St 240/40 4-bundle 380.0
way/1107961833-380,DE8-380,380,3396.205,0.400155,3.281271,0.00023131,26677.0,Al/St 240/40 4-bundle 380.0
way/883928229-380,way/883768277-380,380,3396.205,0.123287,1.010953,7.13e-05,8219.13,Al/St 240/40 4-bundle 380.0
DE16-220,way/30039908-220,220,983.112,0.261607,1.312393,6.85e-05,8720.22,Al/St 240/40 2-bundle 220.0
DE16-220,way/170123812-220,220,983.112,0.707342,3.548501,0.00018518,23578.08,Al/St 240/40 2-bundle 220.0
way/25992879-380,DE133-380,380,3396.205,0.05435,0.445673,3.14e-05,3623.36,Al/St 240/40 4-bundle 380.0
way/27919734-380,way/49577401-380,380,3396.205,0.117378,0.962498,6.79e-05,7825.19,Al/St 240/40 4-bundle 380.0
way/515358077-380,way/947118608-380,380,3396.205,0.252785,2.072837,0.00014612,16852.33,Al/St 240/40 4-bundle 380.0
DE97-220,DE93-220,220,983.112,0.040205,0.201696,1.05e-05,1340.17,Al/St 240/40 2-bundle 220.0
DE126-220,way/22761839-220,220,1966.224,0.031933,0.160197,3.34e-05,2128.86,Al/St 240/40 2-bundle 220.0
way/414169327-380,way/942448206-380,380,3396.205,0.626036,5.133498,0.00036188,41735.76,Al/St 240/40 4-bundle 380.0
way/152973139-220,way/409305507-220,220,983.112,0.517327,2.595257,0.00013544,17244.23,Al/St 240/40 2-bundle 220.0
way/943135226-380,DE149-380,380,3396.205,0.392746,3.220514,0.00022703,26183.04,Al/St 240/40 4-bundle 380.0
way/46615737-380,way/11500045-380,380,3396.205,0.037987,0.311493,2.2e-05,2532.46,Al/St 240/40 4-bundle 380.0
way/46615737-380,way/30303506-380,380,1698.103,0.15447,1.266656,2.23e-05,5149.01,Al/St 240/40 4-bundle 380.0
way/24839976-220,DE129-220,220,983.112,0.336409,1.687653,8.81e-05,11213.64,Al/St 240/40 2-bundle 220.0
way/24415232-220,way/121199242-220,220,983.112,0.13466,0.675543,3.53e-05,4488.66,Al/St 240/40 2-bundle 220.0
way/29077623-380,DE50-380,380,1698.103,1.201584,9.852989,0.00017364,40052.8,Al/St 240/40 4-bundle 380.0
way/113546939-380,DE100-380,380,3396.205,0.061628,0.505346,3.56e-05,4108.5,Al/St 240/40 4-bundle 380.0
DE139-220,way/22766160-220,220,1966.224,0.085619,0.429522,8.97e-05,5707.94,Al/St 240/40 2-bundle 220.0
DE59-220,DE55-220,220,983.112,0.268554,1.347244,7.03e-05,8951.79,Al/St 240/40 2-bundle 220.0
way/518455594-380,DE22-380,380,3396.205,0.710095,5.822781,0.00041047,47339.68,Al/St 240/40 4-bundle 380.0
way/32042992-380,way/142487746-380,380,3396.205,0.078781,0.646007,4.55e-05,5252.09,Al/St 240/40 4-bundle 380.0
DE7-220,way/28008024-220,220,983.112,1.187792,5.958759,0.00031096,39593.08,Al/St 240/40 2-bundle 220.0
way/66038431-220,way/35763480-220,220,1474.668,0.073772,0.370089,4.35e-05,3688.59,Al/St 240/40 2-bundle 220.0
DE98-220,way/156973363-220,220,491.556,0.09956,0.499461,6.52e-06,1659.34,Al/St 240/40 2-bundle 220.0
way/35763480-380,DE102-380,380,1698.103,0.219736,1.801839,3.18e-05,7324.55,Al/St 240/40 4-bundle 380.0
way/35763480-220,DE102-220,220,491.556,0.439585,2.205252,2.88e-05,7326.42,Al/St 240/40 2-bundle 220.0
DE84-220,DE86-220,220,983.112,0.039185,0.196577,1.03e-05,1306.16,Al/St 240/40 2-bundle 220.0
DE76-380,way/24280460-380,380,3396.205,0.024389,0.199993,1.41e-05,1625.96,Al/St 240/40 4-bundle 380.0
DE108-220,way/172997498-220,220,983.112,0.223146,1.119448,5.84e-05,7438.19,Al/St 240/40 2-bundle 220.0
way/156676050-220,way/207248812-220,220,983.112,0.09412,0.472167,2.46e-05,3137.32,Al/St 240/40 2-bundle 220.0
DE24-380,DE26-380,380,3396.205,0.184536,1.513196,0.00010667,12302.41,Al/St 240/40 4-bundle 380.0
way/24976300-220,DE204-220,220,983.112,1.306109,6.552315,0.00034194,43536.98,Al/St 240/40 2-bundle 220.0
DE26-380,DE27-380,380,6792.41,0.021512,0.176398,4.97e-05,2868.26,Al/St 240/40 4-bundle 380.0
way/42050342-380,way/38325076-380,380,3396.205,0.30476,2.499032,0.00017617,20317.33,Al/St 240/40 4-bundle 380.0
DE45-380,DE41-380,380,5094.308,0.016174,0.132629,2.1e-05,1617.43,Al/St 240/40 4-bundle 380.0
DE42-220,DE38-220,220,491.556,0.599023,3.005097,3.92e-05,9983.71,Al/St 240/40 2-bundle 220.0
DE209-380,DE208-380,380,1698.103,0.485098,3.9778,7.01e-05,16169.92,Al/St 240/40 4-bundle 380.0
way/93278553-220,way/24799890-220,220,983.112,0.254818,1.278336,6.67e-05,8493.93,Al/St 240/40 2-bundle 220.0
way/24799890-380,DE114-380,380,6792.41,0.029794,0.244312,6.89e-05,3972.56,Al/St 240/40 4-bundle 380.0
way/947118608-380,way/518455594-380,380,3396.205,1.154137,9.46392,0.00066715,76942.44,Al/St 240/40 4-bundle 380.0
way/30309989-220,DE21-220,220,983.112,0.07709,0.386735,2.02e-05,2569.67,Al/St 240/40 2-bundle 220.0
DE110-380,DE112-380,380,3396.205,0.099497,0.815876,5.75e-05,6633.14,Al/St 240/40 4-bundle 380.0
way/1086825107-220,DE151-220,220,983.112,0.472286,2.369299,0.00012364,15742.85,Al/St 240/40 2-bundle 220.0
way/152219167-220,DE151-220,220,491.556,0.517365,2.595448,3.39e-05,8622.75,Al/St 240/40 2-bundle 220.0
way/24921206-380,way/59925390-380,380,3396.205,0.084774,0.695146,4.9e-05,5651.59,Al/St 240/40 4-bundle 380.0
way/373967500-380,DE155-380,380,3396.205,0.621455,5.095929,0.00035923,41430.32,Al/St 240/40 4-bundle 380.0
DE91-380,DE88-380,380,1698.103,0.392562,3.219006,5.67e-05,13085.39,Al/St 240/40 4-bundle 380.0
DE88-380,DE85-380,380,3396.205,0.049492,0.405836,2.86e-05,3299.48,Al/St 240/40 4-bundle 380.0
way/844075808-380,DE54-380,380,3396.205,0.146148,1.198414,8.45e-05,9743.2,Al/St 240/40 4-bundle 380.0
way/799361667-380,way/844075808-380,380,1698.103,0.093798,0.769141,1.36e-05,3126.59,Al/St 240/40 4-bundle 380.0
way/799361667-380,way/844075808-380,380,1698.103,0.094324,0.773454,1.36e-05,3144.12,Al/St 240/40 4-bundle 380.0
way/799361667-380,way/844075808-380,380,1698.103,0.094097,0.771599,1.36e-05,3136.58,Al/St 240/40 4-bundle 380.0
way/799361667-380,way/844075808-380,380,1698.103,0.094551,0.775316,1.37e-05,3151.69,Al/St 240/40 4-bundle 380.0
way/311444691-380,way/799361667-380,380,3396.205,0.084146,0.689998,4.86e-05,5609.74,Al/St 240/40 4-bundle 380.0
way/311444692-380,DE67-380,380,3396.205,0.198973,1.631577,0.00011502,13264.85,Al/St 240/40 4-bundle 380.0
way/87767098-380,way/106096507-380,380,3396.205,0.141326,1.15887,8.17e-05,9421.71,Al/St 240/40 4-bundle 380.0
DE11-380,way/24502420-380,380,3396.205,0.023144,0.18978,1.34e-05,1542.93,Al/St 240/40 4-bundle 380.0
DE10-380,way/881636329-380,380,6792.41,0.072328,0.593088,0.00016724,9643.7,Al/St 240/40 4-bundle 380.0
way/883768277-380,way/883768276-380,380,1698.103,0.050897,0.417356,7.36e-06,1696.57,Al/St 240/40 4-bundle 380.0
way/883928229-380,way/883928228-380,380,1698.103,0.100628,0.82515,1.45e-05,3354.27,Al/St 240/40 4-bundle 380.0
DE72-220,way/787840119-220,220,983.112,0.05026,0.252139,1.32e-05,1675.34,Al/St 240/40 2-bundle 220.0
DE3-220,DE1-220,220,491.556,1.094635,5.49142,7.16e-05,18243.92,Al/St 240/40 2-bundle 220.0
way/851299584-380,way/274603394-380,380,3396.205,0.021519,0.176453,1.24e-05,1434.58,Al/St 240/40 4-bundle 380.0
way/24462426-380,DE67-380,380,1698.103,0.102528,0.840727,1.48e-05,3417.59,Al/St 240/40 4-bundle 380.0
DE148-380,DE147-380,380,1698.103,0.048916,0.401113,7.07e-06,1630.54,Al/St 240/40 4-bundle 380.0
DE201-220,DE203-220,220,1966.224,0.159728,0.801303,0.00016727,10648.54,Al/St 240/40 2-bundle 220.0
DE203-220,DE206-220,220,1966.224,0.077461,0.388596,8.11e-05,5164.07,Al/St 240/40 2-bundle 220.0
DE172-220,DE173-220,220,983.112,0.102362,0.513517,2.68e-05,3412.07,Al/St 240/40 2-bundle 220.0
DE173-220,way/145680894-220,220,983.112,0.117668,0.590302,3.08e-05,3922.27,Al/St 240/40 2-bundle 220.0
DE106-220,way/92877635-220,220,983.112,0.046772,0.23464,1.22e-05,1559.07,Al/St 240/40 2-bundle 220.0
DE107-220,DE106-220,220,983.112,0.039631,0.198815,1.04e-05,1321.03,Al/St 240/40 2-bundle 220.0
way/207756597-220,way/54359256-220,220,983.112,0.170344,0.854562,4.46e-05,5678.15,Al/St 240/40 2-bundle 220.0
DE169-220,way/24765111-220,220,1474.668,0.063622,0.319171,3.75e-05,3181.11,Al/St 240/40 2-bundle 220.0
way/953757606-380,way/953757608-380,380,1698.103,0.383802,3.147179,5.55e-05,12793.41,Al/St 240/40 4-bundle 380.0
way/953757606-380,way/953757608-380,380,1698.103,0.383544,3.145063,5.54e-05,12784.81,Al/St 240/40 4-bundle 380.0
way/33169401-220,DE29-220,220,491.556,0.461158,2.313474,3.02e-05,7685.96,Al/St 240/40 2-bundle 220.0
DE121-380,way/41232144-380,380,3396.205,0.349393,2.865023,0.00020197,23292.87,Al/St 240/40 4-bundle 380.0
DE23-380,DE24-380,380,1698.103,0.038156,0.312882,5.51e-06,1271.88,Al/St 240/40 4-bundle 380.0
