bus_id,station_id,voltage,dc,symbol,under_construction,tags,x,y,country
way/120279477-300,,300.0,f,Substation,f,way/120279477,11.232323528249694,60.388173424242495,NO
way/128406208-300,,300.0,f,Substation,f,way/128406208,10.215403544041438,59.86705890115977,NO
way/128406208-420,,420.0,f,Substation,f,way/128406208,10.21578244779012,59.867249203351896,NO
way/166227080-300,,300.0,f,Substation,f,way/166227080,5.694139612190939,58.88305311032763,NO
way/187555858-300,,300.0,f,Substation,f,way/187555858,10.498793466950904,59.897017772856586,NO
way/197866182-420,,420.0,f,Substation,f,way/197866182,14.264370698309968,66.30288813125556,NO
way/202200066-420,,420.0,f,Substation,f,way/202200066,8.496127588569802,62.68919178898047,NO
way/205115991-420,,420.0,f,Substation,f,way/205115991,10.2037211368145,60.168806228149926,NO
way/206538656-300,,300.0,f,Substation,f,way/206538656,9.543963792055218,59.27247517968105,NO
way/206538656-420,,420.0,f,Substation,f,way/206538656,9.544332509392458,59.27266723104603,NO
way/206628449-300,,300.0,f,Substation,f,way/206628449,9.595714892524091,59.040960572815614,NO
way/206628449-420,,420.0,f,Substation,f,way/206628449,9.596081463920276,59.0411524672579,NO
way/229806969-420,,420.0,f,Substation,f,way/229806969,11.620849790369794,64.02790251170194,NO
way/229806970-300,,300.0,f,Substation,f,way/229806970,11.502596752192956,63.75285827072675,NO
way/229806970-420,,420.0,f,Substation,f,way/229806970,11.503033934039928,63.753045459315146,NO
way/232893576-420,,420.0,f,Substation,f,way/232893576,11.41545806478562,59.12396115858786,NO
way/240202234-420,,420.0,f,Substation,f,way/240202234,6.815315527019763,58.87908974042673,NO
way/244179408-420,,420.0,f,Substation,f,way/244179408,7.510166755533548,59.12271433245022,NO
way/252924745-420,,420.0,f,Substation,f,way/252924745,17.611423957004657,68.57737877028471,NO
way/254428135-420,,420.0,f,Substation,f,way/254428135,11.776470045121782,64.47813375524161,NO
way/257192868-220,,220.0,f,Substation,f,way/257192868,28.54153116697012,70.17188093072797,NO
way/261717967-300,,300.0,f,Substation,f,way/261717967,6.894989497716259,59.12568777071782,NO
way/265770276-300,,300.0,f,Substation,f,way/265770276,9.804870054285397,61.57784018917,NO
way/287115458-300,,300.0,f,Substation,f,way/287115458,9.84364273959598,59.72003347872525,NO
way/287685850-300,,300.0,f,Substation,f,way/287685850,10.418888335657394,63.32663045437207,NO
way/287685850-420,,420.0,f,Substation,f,way/287685850,10.419312245933238,63.32682059054129,NO
way/288569179-300,,300.0,f,Substation,f,way/288569179,11.004285803424215,63.44820602222403,NO
way/288812256-300,,300.0,f,Substation,f,way/288812256,7.72521194852504,59.77401381236456,NO
way/289304185-300,,300.0,f,Substation,f,way/289304185,6.378379994824837,59.64454980452516,NO
way/290360704-300,,300.0,f,Substation,f,way/290360704,9.081324730938771,61.88132246377089,NO
way/290373414-300,,300.0,f,Substation,f,way/290373414,10.565194314921962,60.80208622908327,NO
way/290390502-300,,300.0,f,Substation,f,way/290390502,10.639070512265874,60.31155344038563,NO
